,Score,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,TPF
1242,81.5,30.11764705882353,60.529411764705884,10.147058823529411,25.205882352941178,11.117647058823529,15.882352941176471,9.558823529411764,25.647058823529413,17.0,11.676470588235293,6.617647058823529,4.176470588235294,15.294117647058824
1243,72.36363636363636,25.87878787878788,54.878787878787875,6.9393939393939394,20.181818181818183,13.666666666666666,18.393939393939394,8.181818181818182,22.393939393939394,14.333333333333334,11.454545454545455,7.787878787878788,3.0,18.393939393939394
1244,71.67857142857143,26.178571428571427,58.42857142857143,5.214285714285714,14.142857142857142,14.107142857142858,20.392857142857142,10.142857142857142,22.0,14.392857142857142,13.785714285714286,7.071428571428571,3.0357142857142856,18.321428571428573
1245,72.48484848484848,25.424242424242426,59.90909090909091,7.424242424242424,22.90909090909091,14.212121212121213,19.424242424242426,11.333333333333334,24.151515151515152,11.545454545454545,13.212121212121213,5.909090909090909,3.5454545454545454,18.90909090909091
1246,76.73529411764706,27.058823529411764,57.588235294117645,5.4411764705882355,15.088235294117647,17.176470588235293,24.647058823529413,12.088235294117647,26.5,13.411764705882353,13.029411764705882,5.617647058823529,4.882352941176471,18.88235294117647
1247,72.90625,25.53125,59.53125,7.3125,22.1875,14.53125,18.46875,9.15625,25.96875,12.8125,11.6875,5.90625,2.8125,17.09375
1248,70.83333333333333,25.066666666666666,54.96666666666667,8.5,22.733333333333334,12.2,15.833333333333334,6.7,26.233333333333334,12.466666666666667,13.3,4.166666666666667,3.2,16.533333333333335
1249,73.25,25.428571428571427,60.107142857142854,7.607142857142857,22.035714285714285,14.785714285714286,22.035714285714285,12.357142857142858,23.892857142857142,12.821428571428571,12.75,7.714285714285714,2.142857142857143,19.892857142857142
1250,77.27586206896552,27.620689655172413,61.41379310344828,9.758620689655173,24.0,12.275862068965518,15.862068965517242,8.89655172413793,26.75862068965517,14.03448275862069,12.655172413793103,5.9655172413793105,1.793103448275862,18.482758620689655
1251,69.09677419354838,23.35483870967742,51.54838709677419,7.967741935483871,21.677419354838708,14.419354838709678,18.032258064516128,6.838709677419355,25.580645161290324,13.483870967741936,12.03225806451613,5.387096774193548,2.193548387096774,17.225806451612904
1252,80.86206896551724,27.517241379310345,60.48275862068966,7.758620689655173,23.517241379310345,18.06896551724138,24.93103448275862,10.137931034482758,27.517241379310345,14.931034482758621,15.620689655172415,6.310344827586207,2.896551724137931,20.275862068965516
1253,74.61290322580645,25.870967741935484,57.96774193548387,5.838709677419355,16.64516129032258,17.032258064516128,23.35483870967742,11.451612903225806,24.129032258064516,12.225806451612904,15.096774193548388,6.709677419354839,3.4516129032258065,18.29032258064516
1254,76.6969696969697,26.575757575757574,58.36363636363637,7.909090909090909,22.696969696969695,15.636363636363637,22.454545454545453,10.515151515151516,27.03030303030303,12.333333333333334,14.121212121212121,5.575757575757576,3.1515151515151514,19.636363636363637
1255,61.2,21.066666666666666,52.4,6.466666666666667,20.5,12.6,18.5,7.8,24.1,9.466666666666667,15.9,6.333333333333333,3.033333333333333,17.6
1256,72.58064516129032,24.580645161290324,56.516129032258064,8.419354838709678,22.967741935483872,15.0,20.612903225806452,9.548387096774194,24.612903225806452,13.903225806451612,12.290322580645162,5.612903225806452,3.838709677419355,17.258064516129032
1257,76.21212121212122,27.181818181818183,59.72727272727273,7.757575757575758,20.939393939393938,14.090909090909092,19.12121212121212,10.090909090909092,26.818181818181817,13.606060606060606,11.848484848484848,7.0,6.181818181818182,16.454545454545453
1258,71.3,25.633333333333333,58.43333333333333,6.5,18.733333333333334,13.533333333333333,18.933333333333334,12.066666666666666,19.966666666666665,13.9,13.0,7.066666666666666,2.3666666666666667,19.866666666666667
1259,68.56666666666666,25.433333333333334,58.46666666666667,5.033333333333333,16.066666666666666,12.666666666666666,19.466666666666665,10.6,23.533333333333335,11.2,13.3,6.966666666666667,2.966666666666667,20.066666666666666
1260,71.6875,26.0,51.34375,7.34375,18.34375,12.34375,17.03125,6.15625,25.71875,15.4375,12.375,6.65625,2.375,14.0
1261,77.54838709677419,27.774193548387096,58.45161290322581,8.258064516129032,23.419354838709676,13.741935483870968,18.774193548387096,9.774193548387096,23.677419354838708,14.258064516129032,11.516129032258064,7.580645161290323,3.225806451612903,17.870967741935484
1262,75.3103448275862,26.20689655172414,57.06896551724138,7.103448275862069,20.620689655172413,15.793103448275861,22.379310344827587,9.172413793103448,22.310344827586206,14.448275862068966,13.448275862068966,7.068965517241379,2.689655172413793,17.93103448275862
1263,65.36666666666666,23.433333333333334,58.233333333333334,6.733333333333333,22.766666666666666,11.766666666666667,17.0,9.5,25.266666666666666,11.3,15.766666666666667,6.233333333333333,2.966666666666667,19.7
1264,69.25806451612904,23.774193548387096,53.58064516129032,7.709677419354839,19.29032258064516,14.0,20.161290322580644,10.290322580645162,22.93548387096774,13.96774193548387,15.548387096774194,6.0,3.903225806451613,19.903225806451612
1265,72.2258064516129,24.548387096774192,55.16129032258065,9.03225806451613,25.870967741935484,14.096774193548388,19.741935483870968,7.516129032258065,26.032258064516128,11.903225806451612,15.741935483870968,4.193548387096774,2.4838709677419355,17.677419354838708
1266,81.1875,28.3125,59.78125,11.0625,26.65625,13.5,16.96875,9.0,23.21875,15.75,12.0625,6.15625,3.625,19.09375
1267,83.60606060606061,28.96969696969697,61.96969696969697,10.06060606060606,28.272727272727273,15.606060606060606,20.363636363636363,8.030303030303031,27.727272727272727,16.96969696969697,13.151515151515152,6.575757575757576,5.9393939393939394,17.363636363636363
1268,72.96774193548387,25.322580645161292,53.064516129032256,7.032258064516129,19.129032258064516,15.290322580645162,20.129032258064516,9.483870967741936,26.29032258064516,14.0,13.64516129032258,4.225806451612903,4.225806451612903,16.032258064516128
1269,71.93939393939394,26.09090909090909,58.121212121212125,8.878787878787879,22.181818181818183,10.878787878787879,14.575757575757576,9.090909090909092,23.757575757575758,15.303030303030303,12.818181818181818,4.818181818181818,2.9696969696969697,18.03030303030303
1270,72.44,25.88,60.12,6.96,20.12,13.72,19.68,10.96,26.36,10.48,13.76,4.76,4.48,17.84
1271,60.766666666666666,21.633333333333333,57.166666666666664,6.033333333333333,21.966666666666665,11.466666666666667,16.966666666666665,10.866666666666667,22.166666666666668,10.4,13.033333333333333,4.5,1.6666666666666667,16.833333333333332
1272,70.82352941176471,24.352941176470587,53.88235294117647,5.911764705882353,18.647058823529413,16.205882352941178,23.470588235294116,11.5,22.941176470588236,13.029411764705882,13.735294117647058,5.911764705882353,3.7941176470588234,17.176470588235293
1273,73.86666666666666,25.3,53.86666666666667,8.3,21.8,14.966666666666667,19.566666666666666,9.6,24.733333333333334,13.933333333333334,12.333333333333334,5.133333333333334,1.3333333333333333,17.4
1274,74.16129032258064,27.451612903225808,59.12903225806452,7.838709677419355,21.580645161290324,11.419354838709678,17.225806451612904,9.96774193548387,24.870967741935484,13.32258064516129,11.32258064516129,6.548387096774194,3.967741935483871,16.322580645161292
1275,68.70967741935483,24.64516129032258,58.225806451612904,8.483870967741936,25.741935483870968,10.935483870967742,15.96774193548387,9.741935483870968,25.903225806451612,12.387096774193548,13.580645161290322,7.516129032258065,2.3870967741935485,17.129032258064516
1276,73.6470588235294,26.647058823529413,57.23529411764706,8.970588235294118,24.705882352941178,11.382352941176471,17.323529411764707,8.647058823529411,24.676470588235293,14.588235294117647,9.176470588235293,6.176470588235294,3.088235294117647,15.705882352941176
1277,80.96969696969697,28.575757575757574,56.72727272727273,8.393939393939394,20.333333333333332,15.424242424242424,20.545454545454547,11.06060606060606,29.78787878787879,19.333333333333332,13.181818181818182,4.090909090909091,7.363636363636363,18.060606060606062
1278,75.15625,26.5625,61.59375,6.8125,19.6875,15.21875,21.625,11.59375,26.5625,14.59375,11.03125,5.65625,5.09375,15.46875
1279,75.8125,26.28125,62.46875,7.84375,24.625,15.40625,21.09375,12.34375,25.59375,14.625,11.40625,6.25,4.09375,19.03125
1280,73.0625,26.84375,57.8125,6.65625,21.75,12.71875,18.625,10.625,25.15625,13.0,13.3125,6.6875,5.28125,17.09375
1281,73.48387096774194,24.35483870967742,53.483870967741936,9.548387096774194,24.35483870967742,15.225806451612904,20.419354838709676,9.774193548387096,26.93548387096774,13.67741935483871,14.03225806451613,5.096774193548387,4.161290322580645,17.903225806451612
1282,68.20689655172414,22.724137931034484,56.758620689655174,8.793103448275861,26.24137931034483,13.96551724137931,19.551724137931036,7.862068965517241,22.862068965517242,10.448275862068966,13.03448275862069,5.689655172413793,2.586206896551724,21.655172413793103
1283,69.78125,25.5625,58.96875,7.0625,21.46875,11.59375,16.09375,11.78125,26.5625,12.71875,11.5625,4.5,3.90625,17.625
1284,75.35483870967742,25.387096774193548,55.41935483870968,7.193548387096774,18.516129032258064,17.387096774193548,24.451612903225808,8.903225806451612,27.06451612903226,12.870967741935484,15.290322580645162,6.354838709677419,2.3548387096774195,21.774193548387096
1285,78.06451612903226,28.0,59.483870967741936,5.516129032258065,16.161290322580644,16.548387096774192,23.129032258064516,11.935483870967742,25.451612903225808,12.806451612903226,12.35483870967742,7.774193548387097,3.3548387096774195,21.06451612903226
1286,74.23333333333333,24.733333333333334,59.733333333333334,7.666666666666667,22.7,17.1,23.266666666666666,11.1,24.433333333333334,11.933333333333334,12.366666666666667,5.4,2.033333333333333,20.1
1287,68.70370370370371,23.703703703703702,56.2962962962963,6.888888888888889,21.62962962962963,14.407407407407407,20.666666666666668,11.222222222222221,23.185185185185187,11.296296296296296,15.592592592592593,5.814814814814815,2.740740740740741,21.074074074074073
1288,73.06896551724138,25.413793103448278,60.793103448275865,4.9655172413793105,15.241379310344827,17.275862068965516,23.75862068965517,13.344827586206897,24.379310344827587,12.448275862068966,13.620689655172415,7.241379310344827,2.793103448275862,20.06896551724138
1290,64.84375,23.6875,61.84375,5.34375,17.75,12.125,17.96875,12.34375,23.21875,10.21875,13.1875,5.8125,1.75,20.5625
1291,71.7,25.066666666666666,55.46666666666667,9.833333333333334,26.333333333333332,11.733333333333333,16.133333333333333,6.7,21.666666666666668,13.9,10.933333333333334,6.8,3.933333333333333,15.1
1292,73.86666666666666,26.733333333333334,57.833333333333336,7.166666666666667,19.466666666666665,13.233333333333333,17.766666666666666,10.533333333333333,25.5,14.0,12.566666666666666,6.133333333333334,2.2,19.666666666666668
1293,77.37931034482759,26.896551724137932,56.3448275862069,8.379310344827585,22.379310344827587,15.206896551724139,20.896551724137932,10.517241379310345,26.275862068965516,14.344827586206897,11.724137931034482,6.586206896551724,3.0344827586206895,17.413793103448278
1294,79.03225806451613,28.258064516129032,60.96774193548387,8.387096774193548,23.903225806451612,14.129032258064516,20.225806451612904,9.67741935483871,27.387096774193548,11.483870967741936,12.548387096774194,4.741935483870968,3.5806451612903225,19.741935483870968
1295,72.24137931034483,25.24137931034483,55.41379310344828,9.03448275862069,24.517241379310345,12.724137931034482,16.862068965517242,7.448275862068965,26.275862068965516,12.517241379310345,12.655172413793103,4.310344827586207,2.2758620689655173,17.79310344827586
1296,71.46666666666667,26.133333333333333,58.0,5.166666666666667,15.866666666666667,14.033333333333333,19.166666666666668,9.833333333333334,24.3,8.866666666666667,11.766666666666667,6.333333333333333,1.6333333333333333,19.2
1297,76.65517241379311,27.689655172413794,58.206896551724135,7.9655172413793105,23.0,13.310344827586206,18.24137931034483,9.10344827586207,26.586206896551722,16.0,12.310344827586206,7.068965517241379,3.1724137931034484,18.344827586206897
1298,67.38709677419355,23.580645161290324,53.83870967741935,6.193548387096774,19.193548387096776,14.03225806451613,19.483870967741936,10.580645161290322,23.806451612903224,13.451612903225806,14.193548387096774,6.32258064516129,1.2580645161290323,17.516129032258064
1299,73.5,26.0,56.625,6.125,20.3125,15.375,21.53125,9.625,25.34375,14.875,13.875,5.78125,2.3125,18.0
1300,70.38709677419355,26.161290322580644,56.903225806451616,5.967741935483871,17.967741935483872,12.096774193548388,17.741935483870968,11.129032258064516,25.483870967741936,14.838709677419354,14.161290322580646,4.67741935483871,3.4193548387096775,19.483870967741936
1301,81.21875,29.28125,62.28125,7.875,21.15625,14.78125,21.125,12.1875,23.5,16.15625,12.1875,7.5,3.8125,18.15625
1303,74.96551724137932,27.482758620689655,61.41379310344828,8.068965517241379,22.517241379310345,11.931034482758621,16.75862068965517,8.931034482758621,23.862068965517242,12.689655172413794,13.275862068965518,5.275862068965517,2.689655172413793,16.379310344827587
1304,72.71875,24.90625,57.53125,7.0625,20.25,15.84375,22.09375,10.78125,25.5,13.625,11.15625,6.0625,5.59375,17.125
1305,83.08823529411765,28.323529411764707,60.470588235294116,9.705882352941176,24.41176470588235,16.735294117647058,22.41176470588235,9.470588235294118,26.558823529411764,16.441176470588236,9.941176470588236,6.264705882352941,4.088235294117647,17.264705882352942
1306,65.41379310344827,22.310344827586206,56.89655172413793,8.03448275862069,24.655172413793103,12.758620689655173,17.344827586206897,10.517241379310345,26.482758620689655,11.482758620689655,11.517241379310345,2.9655172413793105,1.6896551724137931,18.275862068965516
1307,80.24242424242425,26.78787878787879,60.0,10.575757575757576,28.484848484848484,16.09090909090909,20.78787878787879,9.212121212121213,21.939393939393938,15.121212121212121,12.242424242424242,6.9393939393939394,2.727272727272727,20.484848484848484
1308,75.6,28.2,61.766666666666666,7.633333333333334,22.466666666666665,11.566666666666666,18.0,12.6,28.4,13.766666666666667,12.266666666666667,5.533333333333333,3.0,18.166666666666668
1309,67.25,23.642857142857142,53.785714285714285,4.678571428571429,13.464285714285714,15.285714285714286,22.714285714285715,11.392857142857142,22.107142857142858,13.714285714285714,15.285714285714286,7.035714285714286,3.25,19.178571428571427
1310,83.84375,28.6875,64.0625,8.40625,23.03125,18.0625,24.78125,11.9375,26.96875,12.0625,11.25,5.03125,4.40625,17.8125
1311,79.35714285714286,27.75,60.75,7.5,21.535714285714285,16.357142857142858,22.642857142857142,11.107142857142858,25.571428571428573,13.535714285714286,15.464285714285714,8.964285714285714,3.6785714285714284,22.678571428571427
1312,72.60714285714286,25.892857142857142,59.5,7.535714285714286,21.321428571428573,13.285714285714286,19.571428571428573,10.964285714285714,23.678571428571427,12.857142857142858,13.107142857142858,7.892857142857143,2.8214285714285716,18.714285714285715
1313,71.33333333333333,25.6,59.63333333333333,7.7,20.8,12.433333333333334,18.666666666666668,11.8,25.566666666666666,13.466666666666667,15.166666666666666,6.033333333333333,3.2,21.433333333333334
1314,81.97142857142858,29.942857142857143,65.11428571428571,8.285714285714286,22.742857142857144,13.8,18.62857142857143,14.057142857142857,28.428571428571427,18.228571428571428,12.028571428571428,5.6571428571428575,4.257142857142857,15.714285714285714
1315,75.53333333333333,26.6,58.53333333333333,7.466666666666667,21.3,14.866666666666667,20.766666666666666,6.866666666666666,23.366666666666667,12.533333333333333,13.033333333333333,7.766666666666667,1.7,19.1
1316,79.26666666666667,27.933333333333334,61.766666666666666,10.333333333333334,27.533333333333335,13.066666666666666,17.066666666666666,9.033333333333333,25.066666666666666,14.366666666666667,14.566666666666666,4.9,3.6333333333333333,15.266666666666667
1317,70.83333333333333,25.5,58.2,7.6,21.9,12.233333333333333,19.033333333333335,11.166666666666666,25.933333333333334,12.033333333333333,13.6,4.633333333333334,2.6666666666666665,19.4
1318,74.65625,25.9375,53.59375,9.0625,24.3125,13.71875,18.8125,7.71875,24.71875,15.8125,13.625,6.53125,2.46875,17.625
1319,65.03333333333333,21.633333333333333,54.333333333333336,5.566666666666666,18.233333333333334,16.2,23.133333333333333,9.866666666666667,23.3,9.533333333333333,15.6,5.533333333333333,3.2,19.9
1320,63.46666666666667,22.233333333333334,53.13333333333333,7.066666666666666,21.066666666666666,11.933333333333334,16.633333333333333,8.233333333333333,25.566666666666666,10.733333333333333,11.2,4.866666666666666,2.4,15.3
1321,68.3225806451613,24.06451612903226,56.58064516129032,7.870967741935484,22.225806451612904,12.32258064516129,16.483870967741936,9.935483870967742,22.967741935483872,13.741935483870968,11.709677419354838,4.806451612903226,4.225806451612903,18.806451612903224
1322,61.8,23.28,57.24,4.12,14.56,11.12,19.0,12.44,22.12,8.8,17.6,6.0,4.08,19.68
1323,74.78787878787878,26.09090909090909,58.78787878787879,8.484848484848484,23.303030303030305,14.121212121212121,18.606060606060606,10.545454545454545,25.545454545454547,14.363636363636363,9.878787878787879,5.757575757575758,3.484848484848485,12.93939393939394
1324,78.18181818181819,26.78787878787879,59.57575757575758,8.333333333333334,23.696969696969695,16.272727272727273,21.12121212121212,9.909090909090908,26.545454545454547,16.757575757575758,13.181818181818182,6.0606060606060606,5.151515151515151,16.363636363636363
1325,75.63333333333334,27.1,61.0,7.966666666666667,21.433333333333334,13.466666666666667,18.833333333333332,8.333333333333334,27.7,14.433333333333334,13.533333333333333,6.733333333333333,3.3333333333333335,16.466666666666665
1326,75.8125,27.9375,57.5625,6.75,19.125,13.1875,18.15625,9.71875,26.90625,14.75,11.8125,6.03125,4.0,17.4375
1328,85.16129032258064,29.838709677419356,64.29032258064517,9.548387096774194,26.322580645161292,15.935483870967742,21.29032258064516,10.387096774193548,27.870967741935484,15.064516129032258,13.387096774193548,6.580645161290323,4.709677419354839,17.225806451612904
1329,76.42424242424242,26.818181818181817,61.303030303030305,8.212121212121213,23.727272727272727,14.575757575757576,19.12121212121212,12.575757575757576,24.484848484848484,14.212121212121213,13.333333333333334,6.606060606060606,4.03030303030303,19.242424242424242
1330,73.34375,26.375,59.0,7.125,19.96875,13.46875,19.46875,11.71875,26.15625,15.09375,10.40625,7.46875,4.34375,15.90625
1331,71.0,26.857142857142858,61.857142857142854,6.785714285714286,19.821428571428573,10.5,15.035714285714286,13.142857142857142,23.607142857142858,13.857142857142858,13.107142857142858,5.178571428571429,3.2857142857142856,17.892857142857142
1332,77.23529411764706,27.176470588235293,60.14705882352941,9.0,25.558823529411764,13.882352941176471,18.176470588235293,10.441176470588236,24.764705882352942,15.205882352941176,11.882352941176471,6.823529411764706,4.323529411764706,19.823529411764707
1333,73.09375,25.9375,55.59375,6.0,18.21875,15.21875,21.5,10.375,24.5625,14.84375,13.25,6.625,3.625,20.0625
1334,70.16129032258064,24.612903225806452,55.45161290322581,4.612903225806452,14.129032258064516,16.322580645161292,22.483870967741936,10.451612903225806,23.419354838709676,11.935483870967742,11.548387096774194,6.129032258064516,3.935483870967742,18.129032258064516
1335,75.70967741935483,27.0,58.96774193548387,8.548387096774194,24.580645161290324,13.161290322580646,19.838709677419356,8.741935483870968,28.516129032258064,15.0,12.0,5.838709677419355,2.806451612903226,17.483870967741936
1336,74.61764705882354,27.205882352941178,59.088235294117645,7.411764705882353,19.323529411764707,12.794117647058824,18.38235294117647,10.823529411764707,24.852941176470587,13.676470588235293,12.088235294117647,7.411764705882353,5.176470588235294,17.61764705882353
1337,70.19354838709677,25.225806451612904,56.70967741935484,5.741935483870968,16.806451612903224,14.0,19.93548387096774,9.774193548387096,23.483870967741936,13.903225806451612,11.67741935483871,4.741935483870968,2.193548387096774,17.967741935483872
1338,62.03125,21.1875,52.28125,8.0625,24.84375,11.59375,16.6875,7.71875,23.75,12.4375,13.84375,4.3125,3.5,17.375
1339,66.6896551724138,23.137931034482758,53.3448275862069,7.724137931034483,20.17241379310345,12.689655172413794,18.482758620689655,6.241379310344827,23.96551724137931,11.517241379310345,12.379310344827585,5.068965517241379,3.896551724137931,18.551724137931036
1340,82.7,29.166666666666668,67.56666666666666,8.433333333333334,25.3,15.933333333333334,22.666666666666668,14.5,23.233333333333334,14.8,12.566666666666666,8.566666666666666,3.433333333333333,22.466666666666665
1341,74.21212121212122,25.696969696969695,59.78787878787879,7.121212121212121,22.03030303030303,15.696969696969697,23.454545454545453,11.818181818181818,22.757575757575758,12.606060606060606,13.454545454545455,7.515151515151516,3.090909090909091,22.12121212121212
1342,63.310344827586206,22.24137931034483,53.793103448275865,8.275862068965518,23.93103448275862,10.551724137931034,15.068965517241379,8.517241379310345,21.655172413793103,10.931034482758621,12.172413793103448,5.103448275862069,1.9655172413793103,14.689655172413794
1343,72.14285714285714,25.821428571428573,57.107142857142854,9.857142857142858,26.428571428571427,10.642857142857142,14.928571428571429,7.357142857142857,24.5,12.571428571428571,11.214285714285714,4.5,3.142857142857143,17.571428571428573
1344,73.70588235294117,25.647058823529413,58.088235294117645,6.382352941176471,19.147058823529413,16.029411764705884,22.794117647058822,10.705882352941176,25.205882352941178,13.764705882352942,12.470588235294118,6.852941176470588,3.764705882352941,17.676470588235293
1345,81.1470588235294,28.176470588235293,56.705882352941174,9.588235294117647,22.823529411764707,15.205882352941176,20.470588235294116,8.441176470588236,26.58823529411765,16.705882352941178,10.676470588235293,5.823529411764706,5.029411764705882,15.529411764705882
1346,71.63636363636364,23.848484848484848,56.484848484848484,9.181818181818182,27.060606060606062,14.757575757575758,20.90909090909091,10.0,24.606060606060606,12.242424242424242,13.515151515151516,5.515151515151516,2.606060606060606,17.151515151515152
1347,66.9375,23.28125,54.84375,7.65625,21.8125,12.71875,17.34375,10.8125,23.0,11.875,12.0,6.3125,2.90625,16.75
1348,76.1875,28.09375,61.125,6.8125,19.46875,13.1875,18.65625,11.28125,23.125,15.28125,10.75,7.5,3.46875,19.0625
1349,67.34482758620689,22.862068965517242,56.51724137931034,8.551724137931034,26.655172413793103,13.068965517241379,19.862068965517242,10.344827586206897,25.82758620689655,12.241379310344827,14.586206896551724,5.275862068965517,2.103448275862069,16.655172413793103
1350,71.78125,26.34375,57.1875,6.9375,20.75,12.15625,17.0,7.84375,22.53125,15.1875,11.65625,7.625,2.40625,16.1875
1351,81.74193548387096,28.93548387096774,62.193548387096776,7.645161290322581,21.161290322580644,16.225806451612904,26.70967741935484,13.096774193548388,26.322580645161292,14.258064516129032,13.290322580645162,7.580645161290323,3.3870967741935485,19.806451612903224
1352,68.84848484848484,24.060606060606062,58.54545454545455,7.333333333333333,22.09090909090909,13.393939393939394,20.09090909090909,11.878787878787879,23.848484848484848,11.575757575757576,14.848484848484848,7.757575757575758,2.727272727272727,20.09090909090909
1353,64.3030303030303,24.03030303030303,60.03030303030303,4.333333333333333,14.636363636363637,11.909090909090908,18.272727272727273,13.06060606060606,25.0,9.575757575757576,11.575757575757576,6.848484848484849,4.0606060606060606,17.303030303030305
1354,72.06666666666666,25.333333333333332,60.86666666666667,6.2,19.033333333333335,15.2,21.8,11.433333333333334,22.633333333333333,10.233333333333333,13.533333333333333,5.266666666666667,2.2666666666666666,19.0
1355,83.36666666666666,28.1,61.166666666666664,10.433333333333334,26.633333333333333,16.733333333333334,21.9,8.9,29.5,12.8,10.1,4.866666666666666,2.2333333333333334,16.433333333333334
1356,69.96875,25.5,55.125,6.5,18.21875,12.46875,17.875,8.5,24.0,14.09375,12.6875,7.5625,3.4375,17.9375
1357,68.16666666666667,25.366666666666667,58.166666666666664,5.733333333333333,19.166666666666668,11.7,17.466666666666665,11.733333333333333,27.933333333333334,12.8,15.0,4.566666666666666,2.3,18.466666666666665
1358,69.82758620689656,24.551724137931036,57.793103448275865,6.827586206896552,20.379310344827587,13.89655172413793,19.344827586206897,11.89655172413793,24.20689655172414,13.89655172413793,12.96551724137931,5.655172413793103,1.793103448275862,20.137931034482758
1359,76.2,26.7,57.5,9.133333333333333,24.566666666666666,13.666666666666666,17.7,8.2,21.633333333333333,16.1,13.6,6.933333333333334,2.4,16.833333333333332
1360,68.7,22.733333333333334,51.5,8.366666666666667,23.333333333333332,14.866666666666667,20.833333333333332,7.1,25.233333333333334,13.4,12.966666666666667,5.233333333333333,3.8333333333333335,21.133333333333333
1361,77.06451612903226,27.419354838709676,59.87096774193548,7.419354838709677,21.612903225806452,14.806451612903226,20.516129032258064,11.096774193548388,26.387096774193548,14.935483870967742,11.96774193548387,6.161290322580645,3.129032258064516,17.225806451612904
1362,68.375,24.34375,57.75,8.21875,24.59375,11.46875,16.75,10.21875,24.15625,13.09375,11.875,5.53125,3.25,19.5625
1363,64.72413793103448,23.137931034482758,53.51724137931034,5.827586206896552,16.103448275862068,12.620689655172415,18.344827586206897,9.10344827586207,26.17241379310345,12.241379310344827,16.379310344827587,4.310344827586207,2.2413793103448274,19.103448275862068
1364,75.23333333333333,27.0,58.56666666666667,8.1,21.133333333333333,13.133333333333333,18.733333333333334,9.933333333333334,25.8,14.8,10.133333333333333,4.766666666666667,3.6,16.933333333333334
1365,63.96551724137931,22.448275862068964,53.86206896551724,7.448275862068965,22.03448275862069,11.620689655172415,16.275862068965516,8.0,20.482758620689655,12.551724137931034,11.172413793103448,5.482758620689655,2.2758620689655173,16.96551724137931
1366,84.73333333333333,28.866666666666667,72.73333333333333,12.166666666666666,40.3,14.833333333333334,21.333333333333332,12.633333333333333,24.5,15.5,14.066666666666666,9.1,2.7,19.2
1367,74.89285714285714,27.285714285714285,64.53571428571429,10.142857142857142,29.785714285714285,10.178571428571429,13.928571428571429,10.607142857142858,22.357142857142858,13.607142857142858,11.571428571428571,5.714285714285714,2.5357142857142856,17.928571428571427
1368,70.3,25.066666666666666,55.46666666666667,7.2,20.333333333333332,12.966666666666667,19.966666666666665,10.266666666666667,23.366666666666667,14.6,13.433333333333334,6.333333333333333,2.6666666666666665,16.966666666666665
1369,75.55172413793103,25.448275862068964,55.58620689655172,9.482758620689655,24.103448275862068,15.172413793103448,20.96551724137931,8.793103448275861,23.586206896551722,13.517241379310345,12.586206896551724,5.551724137931035,1.6896551724137931,18.103448275862068
1370,73.03333333333333,24.666666666666668,57.43333333333333,9.066666666666666,24.433333333333334,14.633333333333333,19.933333333333334,10.6,26.8,12.7,13.766666666666667,4.466666666666667,3.533333333333333,20.6
1371,79.0,28.5625,60.96875,7.28125,20.0,14.59375,21.0625,12.1875,26.0,15.8125,12.8125,6.28125,3.5,17.75
1372,78.16666666666667,27.433333333333334,58.0,7.033333333333333,18.8,16.266666666666666,23.2,11.266666666666667,23.766666666666666,13.566666666666666,15.166666666666666,9.5,2.966666666666667,21.833333333333332
1373,67.6875,23.5,55.9375,6.875,18.75,13.8125,20.375,11.0625,24.75,11.09375,15.09375,4.78125,3.25,20.03125
1374,69.48484848484848,24.666666666666668,55.60606060606061,8.515151515151516,22.454545454545453,11.636363636363637,16.96969696969697,11.06060606060606,22.545454545454547,14.363636363636363,11.606060606060606,7.393939393939394,3.0,16.272727272727273
1375,68.6,22.966666666666665,55.733333333333334,7.933333333333334,24.566666666666666,14.733333333333333,21.0,9.333333333333334,26.766666666666666,12.033333333333333,14.9,5.233333333333333,3.566666666666667,19.266666666666666
1376,69.96875,22.8125,57.21875,7.25,21.46875,17.09375,24.40625,12.5,24.1875,12.78125,13.8125,5.53125,3.15625,20.0625
1377,79.63333333333334,28.3,60.4,6.866666666666666,19.066666666666666,16.166666666666668,21.4,10.233333333333333,26.533333333333335,12.933333333333334,11.366666666666667,6.8,1.6,17.9
1378,63.3125,22.09375,52.8125,6.46875,17.90625,12.65625,17.5,9.65625,23.625,11.84375,14.03125,5.09375,2.375,17.0625
1379,68.26666666666667,24.733333333333334,56.6,7.5,21.966666666666665,11.3,16.033333333333335,7.0,21.966666666666665,14.066666666666666,9.8,6.633333333333334,1.7333333333333334,15.5
1380,67.38709677419355,22.903225806451612,57.54838709677419,5.193548387096774,15.64516129032258,16.387096774193548,23.870967741935484,12.64516129032258,25.64516129032258,10.774193548387096,13.483870967741936,5.419354838709677,3.7096774193548385,19.0
1381,74.8,25.666666666666668,58.766666666666666,7.933333333333334,22.0,15.533333333333333,21.1,8.066666666666666,25.2,11.633333333333333,12.766666666666667,4.766666666666667,3.0,21.966666666666665
1382,77.90625,26.375,57.84375,7.75,19.46875,17.40625,23.09375,10.34375,25.21875,14.21875,11.46875,6.9375,3.59375,20.03125
1383,71.3103448275862,24.79310344827586,59.86206896551724,8.724137931034482,25.24137931034483,13.0,18.20689655172414,9.827586206896552,22.413793103448278,11.241379310344827,12.620689655172415,7.0344827586206895,2.5172413793103448,21.551724137931036
