,TeamID,OppID,W,TScore,OScore,TFGM,TFGA,TFGM3,TFGA3,TFTM,TFTA,TOR,TDR,TAst,TTO,TStl,TBlk,TPF,OFGM,OFGA,OFGM3,OFGA3,OFTM,OFTA,OOR,ODR,OAst,OTO,OStl,OBlk,OPF,T_a_sun,T_a_ten,T_aac,T_acc,T_aec,T_big_east,T_big_sky,T_big_south,T_big_ten,T_big_twelve,T_big_west,T_caa,T_cusa,T_horizon,T_ivy,T_maac,T_mac,T_meac,T_mvc,T_mwc,T_nec,T_ovc,T_pac_twelve,T_patriot,T_sec,T_southern,T_southland,T_summit,T_sun_belt,T_swac,T_wac,T_wcc,O_a_sun,O_a_ten,O_aac,O_acc,O_aec,O_big_east,O_big_sky,O_big_south,O_big_ten,O_big_twelve,O_big_west,O_caa,O_cusa,O_horizon,O_ivy,O_maac,O_mac,O_meac,O_mvc,O_mwc,O_nec,O_ovc,O_pac_twelve,O_patriot,O_sec,O_southern,O_southland,O_summit,O_sun_belt,O_swac,O_wac,O_wcc
324,1325,1155,0,76,81,28,61,10,26,10,11,5,23,15,11,4,1,21,26,53,6,17,23,28,6,29,14,11,7,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,1159,1165,1,72,61,24,62,11,25,13,22,12,33,9,13,7,3,16,23,64,5,27,10,12,10,33,13,16,6,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,1185,1117,1,76,59,28,58,4,18,16,31,11,26,14,15,15,5,19,20,51,3,16,16,25,8,28,10,23,10,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
327,1191,1369,1,66,50,18,45,8,18,22,27,4,24,12,10,5,2,14,19,48,8,25,4,8,5,26,9,18,5,5,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
328,1316,1196,0,68,108,21,55,7,28,19,26,9,22,10,17,1,1,19,42,79,11,25,13,20,19,30,24,7,13,4,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
329,1127,1206,0,57,69,21,51,6,20,9,15,10,19,10,16,7,8,20,26,55,9,21,8,17,13,23,15,13,8,2,15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,1173,1220,0,69,72,27,61,6,22,9,14,7,30,15,8,4,6,20,22,59,8,22,20,26,11,28,9,8,1,2,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,1217,1221,0,69,73,22,52,8,29,17,24,16,24,9,23,2,6,19,28,56,6,16,11,18,8,19,12,14,12,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
332,1175,1227,0,55,95,19,65,5,20,12,16,20,18,14,17,8,2,21,30,55,12,28,23,29,12,27,19,14,10,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,1229,1376,1,69,65,18,50,5,16,28,39,5,37,13,14,8,2,20,18,61,9,32,20,30,12,33,14,13,3,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
334,1212,1234,0,74,85,29,68,10,24,6,6,13,14,19,11,7,2,25,25,46,8,20,27,36,10,26,20,13,8,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,1235,1111,1,104,98,33,64,10,23,28,35,11,33,15,11,4,4,30,27,69,15,40,29,40,15,23,20,8,5,4,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
336,1375,1247,0,73,81,26,56,12,27,9,12,5,25,16,16,3,2,17,28,64,8,23,17,18,12,26,16,10,7,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,1282,1260,0,56,66,16,55,9,30,15,19,11,22,6,15,7,4,20,22,45,5,17,17,23,6,27,12,18,4,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
338,1261,1359,1,105,86,39,65,8,23,19,20,13,20,29,9,10,4,15,31,63,15,29,9,13,15,14,15,15,7,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
339,1197,1274,0,59,90,24,59,5,16,6,6,6,22,12,19,6,2,18,34,58,12,26,10,22,8,28,15,12,8,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,1379,1276,0,47,61,20,49,6,13,1,3,6,17,9,10,4,0,12,23,47,8,23,7,9,8,24,13,11,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,1287,1267,1,86,83,30,65,7,18,19,24,18,31,15,20,4,7,26,27,59,7,21,22,30,6,22,14,11,11,7,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,1342,1301,0,68,86,24,49,6,17,14,17,9,22,14,22,3,3,20,33,61,1,13,19,24,10,18,16,8,13,5,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,1317,1126,1,90,78,30,60,5,18,25,37,8,35,10,13,5,1,22,28,73,7,27,15,23,15,30,7,15,4,8,27,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,1323,1152,1,105,66,36,58,10,22,23,30,13,28,18,12,9,8,18,22,61,6,16,16,21,14,10,13,15,9,2,21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
345,1326,1411,1,82,64,30,65,9,28,13,16,13,26,19,10,5,4,17,22,53,6,22,14,15,6,24,12,16,5,3,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
346,1331,1329,0,48,91,20,60,3,18,5,8,12,21,9,12,2,2,14,35,70,13,33,8,11,17,30,23,7,5,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,1344,1449,1,77,70,25,49,8,15,19,28,9,28,22,19,8,2,21,24,61,9,27,13,22,16,22,11,19,11,5,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
348,1381,1363,1,81,69,29,64,9,31,14,17,6,25,15,8,9,6,24,23,50,2,8,21,29,9,31,6,22,4,3,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
349,1304,1385,0,56,79,16,57,6,26,18,24,11,28,9,16,4,5,20,30,69,5,17,14,20,16,34,10,9,8,10,22,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,1387,1439,1,77,71,27,57,4,18,19,25,9,34,13,13,6,3,26,21,52,6,19,23,36,7,26,12,10,6,4,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,1330,1396,0,65,76,25,62,5,19,10,17,17,18,11,12,8,8,19,23,54,10,19,20,25,14,25,14,13,6,4,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,1409,1444,1,81,74,27,54,3,18,24,31,8,33,15,14,6,4,17,29,79,12,31,4,10,21,21,16,12,10,4,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,1419,1368,1,86,75,30,65,12,30,14,19,13,28,17,12,3,2,20,25,62,11,22,14,20,14,21,17,15,4,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
354,1281,1428,0,59,77,18,52,5,27,18,25,11,29,11,14,2,2,19,29,63,9,28,10,13,8,26,14,6,3,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
355,1458,1462,0,70,80,25,61,7,24,13,21,7,21,13,7,7,2,21,27,53,6,17,20,23,7,30,14,11,2,1,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,1104,1105,1,104,67,40,63,16,27,8,15,13,34,25,15,3,6,20,25,58,8,15,9,24,8,15,10,10,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
357,1463,1107,0,72,80,28,67,7,28,9,13,13,17,10,13,6,5,17,32,59,3,14,13,19,11,29,16,15,4,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,1319,1113,0,62,97,19,60,7,29,17,22,15,27,12,24,4,5,26,33,63,11,26,20,28,8,27,24,11,12,5,20,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
359,1201,1116,0,75,83,28,61,6,16,13,22,12,28,11,16,5,2,29,27,56,4,14,25,38,9,24,15,11,5,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
360,1123,1392,1,87,76,27,53,6,18,27,34,9,20,9,10,9,3,22,24,57,10,27,18,27,18,20,16,18,4,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,1108,1124,0,61,78,25,60,9,27,2,4,5,22,16,12,4,2,19,27,63,6,24,18,24,18,31,17,10,3,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,1229,1129,0,64,82,23,66,8,34,10,14,9,18,13,9,10,7,27,22,55,12,27,26,35,20,37,16,21,5,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
363,1187,1148,0,68,79,26,58,6,21,10,16,6,20,15,9,6,1,18,30,52,6,15,13,20,7,29,15,13,3,3,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
364,1155,1220,1,78,59,29,64,10,28,10,12,10,25,18,6,8,7,18,25,56,6,14,3,10,10,26,11,13,0,0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,1164,1156,0,56,80,20,60,7,32,9,14,9,22,6,13,1,0,16,28,51,14,32,10,13,3,34,17,13,8,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,1427,1157,0,69,83,25,69,8,31,11,19,15,25,9,11,8,4,20,25,60,11,25,22,29,11,34,16,15,6,6,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
367,1160,1346,1,70,69,26,59,4,20,14,18,12,30,7,17,6,2,24,20,59,10,32,19,27,13,24,12,11,7,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,1173,1325,1,79,65,28,62,10,29,13,15,11,29,15,12,6,3,20,26,54,6,16,7,17,6,24,13,13,5,1,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,1179,1448,1,77,74,26,60,15,30,10,14,12,25,19,12,6,1,15,26,57,10,28,12,14,8,25,19,12,3,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,1222,1180,0,80,84,31,72,7,26,11,22,20,24,14,9,5,3,24,24,51,9,24,27,31,7,28,9,13,5,2,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,1380,1181,0,61,78,22,67,7,17,10,15,13,21,8,8,5,4,27,25,56,4,20,24,37,19,32,14,15,3,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,1237,1183,0,79,80,34,57,8,17,3,7,11,18,19,15,5,0,20,24,47,9,20,23,31,10,16,12,10,8,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
373,1189,1198,1,95,87,32,78,13,38,18,24,7,44,17,13,4,4,16,34,84,12,37,7,15,11,42,13,13,5,2,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,1199,1200,1,67,43,25,52,5,24,12,25,13,27,17,18,12,9,22,12,52,1,22,18,25,14,23,3,23,8,2,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,1177,1228,0,73,82,23,63,6,19,21,27,15,21,11,17,5,3,32,25,60,5,23,27,36,19,19,14,18,6,4,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,1451,1233,0,72,80,29,61,8,18,6,10,11,24,17,18,5,1,9,35,70,6,19,4,4,10,24,20,11,13,2,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,1409,1235,0,78,80,29,57,8,18,12,19,8,24,11,12,5,5,17,27,61,12,28,14,20,13,24,14,13,5,5,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,1355,1242,0,64,98,21,64,6,28,16,25,15,26,8,12,4,0,15,37,61,13,27,11,16,2,30,23,7,10,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,1243,1414,1,71,49,24,61,9,19,14,18,10,27,15,8,8,2,22,16,54,4,20,13,17,12,27,11,17,2,6,19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,1190,1246,0,61,78,22,68,8,31,9,14,19,18,14,16,8,2,19,33,58,9,16,3,15,13,27,17,22,6,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
381,1250,1373,1,91,90,30,65,12,27,19,25,13,28,18,12,5,1,19,35,71,8,25,12,22,14,26,16,12,4,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,1303,1257,0,78,87,31,86,9,27,7,10,22,19,14,10,12,4,17,32,69,4,16,19,22,18,35,14,17,6,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,1273,1251,1,63,48,22,48,10,22,9,11,7,30,16,11,3,1,15,17,49,7,26,7,8,3,20,12,7,3,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,1275,1254,1,78,74,29,57,7,19,13,20,8,34,15,19,10,2,16,27,74,13,33,7,11,16,24,18,14,11,5,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
385,1209,1279,0,72,77,24,53,8,21,16,22,11,24,9,16,5,1,30,23,52,9,27,22,30,10,23,13,13,5,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
386,1337,1294,0,82,84,30,71,3,12,19,22,16,28,16,7,1,0,23,25,56,9,27,25,37,11,27,14,10,3,6,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,1295,1283,1,57,54,22,56,6,20,7,12,7,29,11,12,4,3,15,20,61,1,17,13,19,14,28,1,8,5,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
388,1241,1297,0,78,87,25,62,8,22,20,28,16,25,8,17,8,5,32,23,48,7,22,34,48,7,22,13,14,7,5,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,1307,1308,0,56,75,20,52,6,20,10,15,9,16,5,17,2,1,22,25,64,4,20,21,29,25,25,14,14,6,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
390,1330,1232,1,62,44,20,58,4,19,18,26,13,30,11,6,7,8,15,17,57,4,20,6,11,14,30,9,17,1,1,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
391,1106,1332,0,56,114,20,58,7,19,9,13,6,14,10,17,5,3,20,40,64,15,24,19,25,12,34,29,15,12,6,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
392,1336,1162,1,79,65,27,65,7,23,18,22,14,28,11,13,10,7,14,23,59,8,19,11,12,8,25,12,20,3,4,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
