,TeamID,OppID,W,TScore,OScore,TFGM,TFGA,TFGM3,TFGA3,TFTM,TFTA,TOR,TDR,TAst,TTO,TStl,TBlk,TPF,OFGM,OFGA,OFGM3,OFGA3,OFTM,OFTA,OOR,ODR,OAst,OTO,OStl,OBlk,OPF
77935,1127,1119,1,71,66,24,47,8,16,15,24,5,32,8,18,4,7,12,26,66,7,20,7,9,10,20,17,10,7,1,18
77936,1174,1138,0,72,75,25,63,8,18,14,17,13,23,13,9,1,8,17,30,60,7,16,8,15,13,27,8,12,3,4,18
77937,1140,1229,1,80,68,31,58,7,24,11,17,5,27,22,9,7,2,13,27,61,7,24,7,9,8,25,14,13,4,1,17
77938,1146,1143,1,96,69,31,63,12,24,22,24,11,23,20,13,6,4,24,21,55,3,13,24,29,14,23,7,22,2,8,24
77939,1157,1214,1,85,81,29,60,8,19,19,28,13,28,18,10,4,5,19,30,70,6,22,15,18,14,26,21,9,5,6,22
77940,1160,1307,1,75,57,26,52,9,15,14,22,9,49,14,23,3,5,21,21,71,9,31,6,16,9,21,10,7,10,2,21
77941,1339,1168,0,66,76,23,53,5,24,15,22,6,23,15,16,6,7,22,25,54,6,14,20,27,8,27,12,15,8,5,22
77942,1399,1173,0,66,79,22,52,10,24,12,18,8,19,16,18,9,1,18,31,54,8,23,9,11,5,25,22,17,5,2,16
77943,1177,1148,1,85,57,34,71,5,15,12,16,20,28,20,6,7,5,12,22,59,8,23,5,5,9,18,13,13,4,0,10
77944,1391,1182,0,59,73,24,57,8,23,3,11,9,26,13,14,3,2,14,25,57,11,24,12,21,10,27,14,12,9,3,11
77945,1185,1324,1,95,89,35,62,6,19,19,30,13,30,16,14,12,7,19,31,70,11,30,16,24,14,21,17,15,6,7,24
77946,1188,1237,1,82,81,27,47,11,16,17,25,10,20,13,16,3,4,25,30,60,6,23,15,26,17,14,21,10,8,9,20
77947,1190,1297,1,84,71,31,52,5,15,17,21,6,23,17,10,6,7,16,27,55,4,17,13,15,6,19,10,14,7,1,20
77948,1259,1199,0,71,96,29,72,3,18,10,15,16,19,8,10,8,2,20,34,59,11,24,17,20,6,30,19,14,6,9,16
77949,1203,1343,1,71,60,25,55,5,18,16,22,18,19,11,10,5,5,11,24,49,9,16,3,5,8,15,10,14,3,3,17
77950,1200,1217,0,45,47,18,59,7,33,2,5,7,31,13,10,6,3,12,19,57,2,20,7,8,8,36,9,12,2,4,7
77951,1341,1218,0,60,72,21,60,8,21,10,23,10,19,5,9,12,4,28,17,44,7,24,31,38,10,31,11,19,0,4,20
77952,1284,1220,0,84,85,34,58,8,16,8,17,9,25,14,17,7,4,15,30,66,13,24,12,15,12,20,15,10,7,4,18
77953,1193,1222,0,66,88,25,61,7,25,9,14,9,19,8,16,5,1,24,32,58,11,16,13,19,10,30,16,18,5,6,19
77954,1225,1450,1,91,64,35,72,14,25,7,11,12,31,20,9,4,6,18,25,61,7,26,7,14,7,24,11,13,4,4,19
77955,1169,1226,0,66,74,25,50,4,15,12,20,8,27,9,17,3,3,22,24,58,9,26,17,21,9,20,11,8,9,3,18
77956,1228,1122,1,64,57,21,53,2,13,20,28,15,23,9,25,9,5,19,24,58,2,13,7,13,11,20,8,24,15,3,27
77957,1257,1373,1,86,60,32,64,7,19,15,19,13,30,11,16,11,15,19,19,61,8,16,14,21,18,21,6,21,8,1,16
77958,1196,1260,0,59,65,24,65,2,19,9,14,18,18,7,8,9,3,14,26,50,6,12,7,9,7,25,14,15,6,4,12
77959,1159,1265,0,76,78,28,57,7,18,13,18,6,18,10,9,6,2,20,27,52,10,23,14,18,9,23,15,16,2,2,16
77960,1269,1221,1,64,50,18,46,8,24,20,22,9,27,17,12,4,2,13,18,50,5,21,9,11,5,20,13,10,4,2,17
77961,1435,1292,0,63,66,20,54,8,27,15,19,11,22,11,9,3,5,19,24,56,3,14,15,23,14,25,13,9,3,1,18
77962,1164,1298,0,53,70,17,50,10,28,9,11,7,23,11,12,6,1,19,27,52,6,19,10,18,8,27,14,11,9,0,12
77963,1441,1314,0,61,104,23,68,12,35,3,6,7,18,19,15,10,5,18,37,65,16,22,14,21,13,40,31,17,8,9,9
77964,1232,1317,0,76,79,25,57,8,23,18,25,8,22,8,11,5,3,18,28,60,8,21,15,20,10,26,13,11,4,4,16
77965,1350,1330,0,60,79,23,60,9,23,5,10,12,20,19,16,9,2,16,30,58,9,21,10,13,10,27,25,16,4,8,13
77966,1248,1335,0,68,73,25,58,6,23,12,14,5,32,10,13,6,3,17,28,63,10,25,7,14,9,28,10,11,5,1,15
77967,1258,1340,0,85,94,30,69,6,21,19,26,20,29,18,33,10,4,25,30,68,9,27,25,31,12,25,16,20,20,6,25
77968,1344,1135,1,77,72,26,66,5,21,20,30,13,29,13,17,11,9,20,24,61,7,24,17,21,9,33,10,24,7,4,24
77969,1352,1351,1,78,75,27,59,11,27,13,18,10,23,20,13,4,5,22,24,61,8,21,19,31,21,26,11,15,9,1,19
77970,1360,1308,1,65,60,22,46,11,27,10,12,6,25,12,16,6,0,21,22,58,4,23,12,20,16,19,11,10,5,0,15
77971,1369,1282,1,91,87,28,58,12,22,23,30,11,28,21,10,3,5,15,31,72,15,34,10,14,16,25,17,9,4,6,25
77972,1372,1256,1,85,83,34,68,7,15,10,14,13,16,14,10,12,2,20,25,46,11,16,22,26,6,24,14,17,2,9,15
77973,1461,1376,0,64,80,19,56,6,25,20,26,7,27,14,18,7,3,22,28,62,8,23,16,29,10,33,17,17,7,4,21
77974,1179,1377,0,65,93,27,53,8,20,3,4,6,19,13,18,4,1,11,37,65,11,22,8,11,11,20,18,7,7,1,10
77975,1253,1381,0,89,94,30,59,8,20,21,27,5,24,13,9,4,0,21,34,65,8,20,18,23,10,27,15,11,4,3,21
77976,1382,1145,1,73,65,28,61,4,15,13,14,12,21,17,13,9,2,19,21,47,8,24,15,23,10,22,12,19,5,2,17
77977,1387,1356,1,74,69,25,55,6,22,18,25,8,22,17,8,4,5,19,23,47,5,13,18,24,5,22,14,12,4,2,22
77978,1223,1389,0,74,76,26,65,7,19,15,19,21,17,17,9,5,5,17,25,50,10,21,16,17,9,20,14,11,2,6,15
77979,1458,1396,0,55,59,23,56,5,20,4,6,8,25,14,11,4,2,14,24,53,3,14,8,15,7,25,12,9,7,6,10
77980,1405,1178,1,89,86,32,65,11,25,14,23,14,30,21,13,3,5,16,32,68,10,23,12,14,7,25,12,7,5,3,22
77981,1406,1288,1,82,78,26,55,14,30,16,24,6,29,19,15,3,8,23,27,69,5,14,19,24,15,25,5,8,5,0,17
77982,1380,1408,0,76,95,27,71,6,16,16,19,16,24,13,9,5,3,21,34,63,10,23,17,26,11,31,20,10,7,6,16
77983,1410,1394,1,82,78,30,62,9,21,13,15,8,23,18,11,6,1,15,31,58,5,12,11,17,9,26,16,15,3,3,18
77984,1413,1334,1,71,67,23,43,5,10,20,26,3,19,6,13,7,0,19,22,61,4,13,19,21,21,21,12,16,7,2,20
77985,1175,1420,0,60,81,23,55,7,23,7,10,13,21,10,15,5,1,19,28,58,16,33,9,16,13,21,15,10,10,3,10
77986,1429,1414,1,62,59,21,58,7,23,13,17,12,25,16,9,4,2,16,21,58,5,17,12,18,15,28,8,12,4,4,14
77987,1430,1451,1,83,56,35,63,7,12,6,10,9,34,23,7,4,10,10,23,61,7,23,3,8,6,21,17,7,3,8,12
77988,1347,1439,0,68,95,24,55,3,20,17,20,10,14,10,13,5,4,21,31,50,8,15,25,31,7,21,12,8,6,4,17
77989,1110,1442,0,56,69,21,59,6,26,8,11,6,19,12,10,9,1,15,26,46,6,17,11,14,3,34,13,19,5,8,12
77990,1156,1444,0,67,78,25,61,8,27,9,14,9,21,14,20,12,1,27,20,46,11,21,27,37,10,30,14,23,6,4,19
77991,1242,1449,0,65,74,28,62,5,20,4,8,8,26,20,13,6,3,19,29,60,9,21,7,15,10,27,17,12,6,4,15
77992,1453,1183,1,59,57,24,55,9,22,2,4,9,25,13,14,8,3,14,21,55,8,23,7,13,12,24,9,15,7,3,14
77993,1206,1456,0,70,77,29,58,6,22,6,9,5,26,10,8,5,5,16,27,56,8,20,15,17,5,25,16,9,3,2,11
77994,1459,1210,1,63,60,21,59,12,30,9,13,12,15,11,6,10,2,13,24,42,5,13,7,8,4,30,11,16,4,3,14
77995,1462,1245,1,96,70,33,62,6,18,24,25,12,27,21,9,4,4,18,24,59,6,16,16,22,10,17,14,12,4,4,26
77996,1250,1463,0,77,86,26,60,7,22,18,22,8,23,12,11,7,2,21,30,56,9,25,17,23,7,28,21,13,4,3,20
77997,1247,1180,0,70,72,25,61,9,26,11,15,8,19,13,9,8,1,17,27,51,8,13,10,18,10,31,11,18,5,1,17
77998,1207,1224,1,81,67,27,59,8,22,19,23,15,26,21,12,4,5,8,27,58,10,23,3,8,7,18,17,11,4,3,17
77999,1216,1346,1,77,75,30,63,9,24,8,13,8,22,14,8,8,3,21,24,55,7,30,20,29,13,26,9,12,3,4,13
78000,1234,1235,0,78,84,33,74,11,36,1,8,20,33,23,18,2,3,19,30,65,9,27,15,20,6,25,16,8,9,1,13
78001,1325,1268,0,62,87,21,60,5,20,15,22,7,22,9,15,10,3,18,32,66,9,26,14,16,13,36,16,19,7,8,19
78002,1426,1320,0,58,62,21,56,9,28,7,9,8,27,12,13,10,3,14,22,48,11,24,7,12,2,27,12,12,8,0,10
78003,1434,1345,0,50,80,20,60,3,16,7,12,10,28,4,18,4,3,23,28,62,7,21,17,24,8,32,16,9,7,7,9
78004,1353,1312,1,73,64,29,50,3,8,12,23,9,31,9,19,8,9,16,23,75,5,28,13,19,23,19,13,12,15,2,22
78005,1186,1362,0,71,81,21,59,9,27,20,26,10,30,11,13,3,3,26,24,61,9,21,24,32,12,31,12,10,1,2,22
78006,1162,1392,0,66,76,21,56,11,27,13,23,9,21,13,22,10,10,28,25,57,5,18,21,28,12,30,14,22,10,3,22
78007,1422,1189,1,75,44,31,58,10,27,3,4,4,28,14,8,13,1,10,17,49,4,28,6,7,4,23,11,16,3,0,4
78008,1385,1113,0,70,82,25,64,7,24,13,22,13,22,13,11,5,6,27,25,55,9,23,23,27,8,30,16,14,1,0,18
78009,1131,1126,1,90,87,35,54,10,18,10,16,5,22,20,17,5,4,17,30,60,10,28,17,21,10,17,15,14,6,2,16
78010,1171,1263,1,73,66,26,50,10,21,11,15,7,25,19,20,5,2,16,25,54,6,20,10,10,4,20,13,16,12,0,17
78011,1240,1419,1,75,56,29,50,7,17,10,13,10,27,18,17,6,10,11,21,58,8,25,6,6,10,14,11,13,10,2,14
78012,1271,1251,0,49,71,16,49,5,24,12,13,11,22,6,17,5,1,18,26,53,7,27,12,17,8,23,17,7,6,1,13
78013,1283,1214,1,88,75,32,66,13,19,11,14,10,30,19,11,4,1,14,27,63,11,21,10,12,5,24,13,8,5,2,14
78014,1425,1328,0,83,85,30,67,10,27,13,14,16,29,18,17,3,9,19,30,67,15,31,10,16,12,20,15,11,4,8,15
78015,1161,1332,0,65,95,20,52,6,19,19,27,6,21,12,16,3,1,19,37,70,11,27,10,15,12,29,18,10,9,1,25
78016,1395,1305,1,84,80,30,54,10,18,14,21,5,22,10,12,6,4,21,27,59,6,18,20,30,14,22,11,10,4,3,18
78017,1415,1102,1,67,48,25,47,7,23,10,15,4,33,16,12,5,6,16,17,56,5,27,9,17,10,20,10,8,6,2,16
78018,1448,1119,1,109,80,40,69,8,19,21,24,14,29,21,11,10,4,17,28,64,13,30,11,17,10,17,20,13,4,5,22
78019,1402,1101,0,68,72,26,56,6,16,10,17,10,26,13,11,3,3,17,26,58,10,29,10,17,10,23,16,9,4,7,15
78020,1103,1111,1,94,89,34,60,14,24,12,20,8,29,26,13,4,2,17,32,65,12,28,13,18,6,23,18,5,6,5,18
78021,1373,1107,0,69,74,24,50,9,20,12,17,5,22,10,16,5,3,22,26,55,5,15,17,25,9,21,11,12,8,1,15
78022,1224,1110,0,63,74,24,62,5,16,10,13,8,25,11,13,5,4,22,23,54,7,25,21,26,10,33,12,15,8,4,13
78023,1104,1112,0,82,88,24,62,10,24,24,28,9,21,15,8,5,2,27,29,56,8,16,22,35,12,31,17,12,2,3,21
78024,1278,1116,0,79,95,25,61,5,19,24,37,14,25,10,10,3,2,19,39,68,10,23,7,13,8,25,23,9,5,9,27
78025,1412,1120,0,80,85,25,55,7,20,23,26,9,22,14,9,4,3,19,26,60,11,25,22,28,14,21,10,9,7,2,22
78026,1434,1123,0,70,71,24,53,9,22,13,18,9,30,16,18,5,5,18,27,60,7,22,10,18,8,25,18,11,7,5,18
78027,1127,1259,1,77,64,29,50,6,14,13,22,6,24,11,11,4,5,13,26,54,4,13,8,13,7,18,15,13,7,2,22
78028,1170,1129,0,54,77,21,55,5,19,7,9,3,26,12,18,7,1,13,28,57,13,30,8,12,5,30,19,16,7,1,17
78029,1130,1181,1,89,84,31,61,15,26,12,15,10,25,18,17,3,1,18,32,69,8,30,12,13,13,21,13,11,10,3,20
78030,1135,1262,1,89,75,29,56,6,18,25,29,10,26,12,12,6,3,26,28,59,7,22,12,19,9,19,15,13,4,2,22
78031,1464,1139,0,67,95,23,59,8,25,13,19,12,18,11,20,6,5,16,38,65,6,16,13,17,11,25,18,14,10,1,15
78032,1140,1451,1,74,68,25,47,10,19,14,20,3,24,13,14,7,2,11,26,54,6,24,10,12,4,22,13,12,9,1,17
78033,1141,1399,1,74,69,23,50,9,24,19,24,9,27,12,13,4,6,14,27,66,8,21,7,14,16,21,9,8,6,4,18
78034,1361,1143,0,62,63,20,49,6,28,16,19,4,20,15,14,6,3,19,22,49,4,11,15,19,8,25,10,17,11,2,21
78035,1146,1114,1,69,54,24,59,5,25,16,27,8,33,17,12,10,6,16,17,60,6,23,14,18,11,34,9,18,5,2,22
78036,1359,1155,0,59,81,21,47,9,21,8,12,7,22,10,22,4,0,26,25,60,9,36,22,33,17,21,17,9,10,4,17
78037,1164,1163,0,59,72,18,48,10,26,13,18,5,21,15,16,7,3,23,23,62,7,21,19,25,21,29,13,15,4,2,15
78038,1304,1166,0,65,75,27,71,9,26,2,3,11,22,16,9,7,3,20,29,58,5,21,12,17,10,33,15,14,4,3,11
78039,1167,1225,1,66,55,23,57,10,24,10,12,7,21,12,10,7,0,19,18,48,8,20,11,17,14,28,7,27,3,3,18
78040,1168,1430,1,91,83,31,57,10,19,19,30,10,22,16,13,10,0,21,30,54,9,23,14,24,9,25,14,17,6,2,25
78041,1176,1367,1,84,69,35,52,8,12,6,11,3,29,24,11,3,1,16,25,61,12,39,7,14,12,18,15,10,8,1,15
78042,1227,1177,0,55,65,15,49,6,21,19,25,13,29,7,18,8,6,20,25,60,4,20,11,17,10,24,14,11,9,6,21
78043,1303,1179,0,74,93,30,57,5,16,9,13,11,25,9,17,1,3,15,33,66,15,31,12,14,9,17,19,5,8,2,15
78044,1182,1175,1,97,48,33,68,18,34,13,18,17,26,25,7,8,4,15,17,53,2,15,12,18,13,22,4,18,4,4,14
78045,1145,1191,0,58,65,23,61,6,33,6,9,13,18,14,12,7,3,25,21,41,1,7,22,28,5,27,15,13,2,2,15
78046,1426,1195,0,78,85,27,57,11,25,13,19,11,17,14,21,8,2,18,28,51,10,19,19,23,9,23,14,24,9,1,23
78047,1153,1196,0,60,66,23,54,4,15,10,16,13,22,4,21,7,5,21,23,54,6,15,14,17,11,22,9,15,7,6,17
78048,1200,1383,1,76,68,28,59,5,22,15,20,10,25,14,12,13,3,14,24,51,9,20,11,16,5,24,13,18,7,0,18
78049,1201,1142,1,83,63,26,51,9,18,22,27,10,26,11,13,3,4,18,22,60,4,20,15,18,14,19,11,14,4,1,25
78050,1202,1354,1,101,72,36,64,14,33,15,19,7,21,24,10,12,4,16,26,56,9,19,11,16,11,23,13,22,4,3,14
78051,1366,1204,0,91,102,35,68,7,26,14,18,8,23,15,15,10,2,29,32,66,12,36,26,35,17,28,16,20,7,6,19
78052,1300,1206,0,65,77,22,57,4,17,17,23,12,19,13,14,5,1,21,29,55,5,22,14,20,11,26,15,17,6,4,20
78053,1207,1299,1,83,74,31,64,4,15,17,23,11,32,19,15,7,7,16,29,69,5,18,11,13,10,26,13,14,9,2,17
78054,1285,1209,0,68,71,21,58,5,22,21,26,14,26,10,15,11,5,21,23,55,5,20,20,26,9,24,9,14,9,6,17
78055,1213,1212,1,87,53,32,58,11,27,12,19,10,23,23,12,9,3,19,19,53,2,12,13,19,13,21,9,21,10,2,19
78056,1220,1351,1,88,82,30,55,11,24,17,18,8,32,11,22,5,3,22,31,61,9,26,11,25,8,18,11,17,15,3,21
78057,1221,1306,1,62,58,22,54,11,27,7,14,5,25,19,7,6,4,12,19,58,9,33,11,15,17,32,11,14,2,3,15
78058,1387,1222,0,58,77,16,44,6,16,20,29,4,20,12,16,7,6,27,22,48,4,13,29,35,9,28,6,16,6,3,24
78059,1312,1233,0,70,74,22,60,7,23,19,26,17,21,9,9,4,2,15,26,58,10,20,12,14,10,24,14,12,3,5,19
78060,1246,1284,1,93,76,31,58,7,19,24,32,14,30,20,19,7,8,18,26,70,10,29,14,18,16,18,20,15,10,2,21
78061,1291,1250,0,60,75,19,57,9,36,13,15,6,20,12,8,6,4,15,28,59,7,18,12,14,11,33,14,12,4,0,19
78062,1337,1253,0,71,78,29,64,6,23,7,12,16,23,18,16,4,2,19,29,60,8,22,12,17,11,22,21,12,10,6,16
78063,1238,1256,0,62,91,22,63,5,18,13,22,13,19,13,8,1,1,21,29,56,10,26,23,29,9,33,18,9,6,6,22
78064,1231,1257,0,62,71,22,55,5,23,13,19,12,25,9,15,5,4,17,26,61,9,26,10,14,12,25,13,12,8,5,16
78065,1258,1169,1,74,57,29,54,6,15,10,16,10,24,14,9,8,2,14,21,49,2,12,13,19,7,19,13,12,2,3,20
78066,1260,1313,1,80,52,25,35,10,13,20,29,5,31,16,20,3,1,13,19,58,7,22,7,13,12,9,11,12,13,1,23
78067,1288,1264,0,66,80,22,58,6,13,16,27,16,20,10,18,10,2,25,29,54,9,23,13,25,11,27,21,18,6,8,24
78068,1266,1458,1,82,63,29,55,14,22,10,10,7,23,14,9,3,5,18,23,54,4,12,13,20,12,19,11,12,4,5,10
78069,1267,1405,1,93,87,34,68,6,19,19,29,13,23,8,11,8,6,22,29,61,5,17,24,28,12,28,20,18,6,5,24
78070,1268,1205,1,82,60,30,55,10,20,12,20,9,25,21,11,5,6,15,22,57,4,17,12,13,11,21,5,16,3,3,20
78071,1269,1344,1,72,63,27,48,7,19,11,19,6,26,16,17,4,1,20,23,57,6,18,11,20,11,19,16,12,7,4,18
78072,1272,1136,1,90,72,34,59,13,23,9,17,10,25,26,16,7,8,15,27,68,11,30,7,11,15,19,20,13,8,2,21
78073,1197,1273,0,64,82,23,51,12,23,6,11,6,16,15,7,5,4,18,27,52,14,29,14,21,11,26,17,9,3,0,12
78074,1236,1275,0,73,81,24,61,6,23,19,27,16,19,6,12,10,3,15,29,54,14,25,9,14,9,27,18,18,11,3,25
78075,1417,1276,0,69,78,25,57,4,18,15,21,7,34,13,20,2,3,19,30,64,10,29,8,22,6,24,15,11,12,0,18
78076,1381,1277,0,63,88,21,65,11,26,10,16,11,23,13,9,8,0,24,28,59,9,19,23,31,14,35,24,11,6,12,12
78077,1281,1453,1,100,77,38,72,14,35,10,14,15,25,15,8,5,6,16,28,63,11,27,10,12,11,22,12,14,3,2,18
78078,1292,1279,1,77,58,31,62,7,22,8,9,9,26,22,6,6,4,14,20,50,5,18,13,15,5,23,15,11,3,4,11
78079,1229,1293,0,72,78,22,54,12,31,16,20,7,21,13,9,1,1,17,28,56,8,24,14,16,8,28,17,11,2,4,20
78080,1295,1315,1,88,79,34,57,13,22,7,12,9,24,18,16,7,2,24,23,52,4,14,29,34,6,19,8,10,11,2,18
78081,1148,1296,0,55,61,21,53,5,17,8,11,10,27,6,17,2,2,20,20,47,7,19,14,23,5,23,11,11,11,1,17
78082,1301,1282,1,88,69,33,68,7,24,15,22,18,34,16,15,8,4,16,28,68,5,27,8,16,12,23,11,10,9,5,16
78083,1308,1307,1,65,62,26,61,4,20,9,18,15,29,11,17,8,6,21,21,54,8,28,12,17,9,27,9,19,5,3,20
78084,1317,1270,1,85,47,32,61,8,27,13,20,12,30,17,9,8,3,15,18,48,3,14,8,17,5,21,6,20,2,1,21
78085,1318,1436,1,71,67,22,46,10,22,17,24,6,19,16,8,11,2,21,21,45,5,14,20,24,7,21,10,13,0,3,21
78086,1174,1323,0,68,92,25,64,9,22,9,13,11,21,16,7,5,0,9,33,58,13,23,13,14,5,31,14,7,3,3,14
78087,1152,1324,0,50,82,16,59,4,17,14,17,7,25,8,13,5,4,24,26,58,4,23,26,34,11,37,17,13,8,9,15
78088,1456,1326,0,62,97,27,52,5,16,3,6,5,14,13,18,3,1,20,35,54,11,21,16,23,9,22,19,11,7,3,12
78089,1330,1132,1,88,46,29,65,8,22,22,29,13,36,17,5,5,7,12,19,63,2,20,6,10,12,26,6,15,2,1,24
78090,1115,1333,0,58,85,21,46,8,18,8,10,5,17,12,19,7,3,20,29,57,5,15,22,25,13,22,20,11,11,2,14
78091,1173,1335,0,70,78,29,59,9,26,3,5,8,21,16,14,4,3,15,26,47,13,22,13,18,4,23,20,15,6,3,11
78092,1203,1336,0,54,74,19,52,2,15,14,20,6,19,5,16,7,5,13,29,60,7,16,9,16,15,27,14,15,7,4,21
78093,1339,1363,1,64,55,19,42,8,21,18,25,3,23,14,12,5,3,19,17,49,6,19,15,20,8,22,9,12,6,1,22
78094,1340,1365,1,87,84,32,57,7,19,16,26,3,21,17,5,4,4,17,32,63,10,26,10,14,10,28,14,14,3,0,21
78095,1241,1350,0,71,74,29,57,9,21,4,8,9,33,14,15,2,4,14,28,62,11,28,7,14,6,22,13,4,11,1,13
78096,1192,1353,0,54,92,19,59,5,22,11,19,10,20,8,15,6,3,21,33,62,7,17,19,28,14,35,18,13,10,4,16
78097,1248,1357,0,50,62,19,64,4,25,8,13,7,36,6,11,5,1,19,21,65,3,17,17,25,12,41,10,9,5,2,16
78098,1360,1319,1,79,51,26,54,13,32,14,16,10,29,19,18,6,5,29,12,45,3,15,24,29,7,20,6,19,7,1,18
78099,1364,1286,1,91,69,37,65,9,18,8,11,9,25,10,10,4,3,18,23,54,7,22,16,24,9,21,10,12,3,1,16
78100,1356,1369,0,69,75,25,63,11,28,8,15,14,27,15,15,3,6,23,22,50,12,26,19,30,7,27,9,11,8,0,20
78101,1433,1371,0,67,90,25,65,6,22,11,19,15,20,13,14,6,3,16,35,64,5,14,15,18,10,28,20,12,6,3,20
78102,1349,1372,0,62,81,17,40,1,17,27,46,12,29,7,27,8,1,23,29,66,10,22,13,19,11,22,16,14,17,1,33
78103,1376,1157,1,80,78,25,55,8,20,22,31,12,19,14,14,6,4,13,29,63,10,24,10,13,13,20,17,15,8,2,25
78104,1382,1463,1,75,67,25,63,7,15,18,21,10,23,14,12,15,3,20,21,49,6,21,19,26,9,29,12,21,5,7,20
78105,1388,1370,1,97,73,34,58,13,24,16,23,8,20,25,4,7,2,18,24,54,11,20,14,19,12,20,13,12,3,2,17
78106,1265,1391,0,76,79,29,61,7,27,11,18,14,25,12,16,5,1,17,29,55,9,19,12,19,5,20,15,11,10,0,21
78107,1393,1159,1,72,58,25,48,7,19,15,21,8,25,15,8,7,5,5,21,51,14,35,2,4,6,17,20,12,1,1,19
78108,1386,1396,0,78,81,27,60,12,27,12,22,10,33,19,13,2,4,13,28,67,11,28,14,19,10,29,13,6,8,4,19
78109,1252,1397,0,71,81,25,63,7,20,14,17,10,27,12,15,5,4,23,25,59,7,22,24,30,10,29,22,15,5,9,20
78110,1341,1401,0,53,73,20,61,3,15,10,21,11,23,8,10,4,2,20,28,56,5,18,12,20,13,35,15,17,6,8,21
78111,1420,1406,0,65,78,20,69,10,31,15,20,17,18,14,12,6,1,18,27,60,9,25,15,17,14,35,13,16,3,9,24
78112,1243,1409,0,54,61,18,57,4,32,14,17,8,22,12,10,10,2,18,19,46,8,21,15,22,8,32,11,16,5,0,15
78113,1410,1414,1,73,59,25,62,3,17,20,27,8,23,16,9,12,5,16,22,53,5,13,10,13,9,34,12,24,3,4,23
78114,1380,1416,0,60,76,22,55,8,16,8,11,7,18,11,12,5,0,13,28,53,8,24,12,16,9,29,18,13,7,3,8
78115,1228,1424,0,82,89,30,67,11,25,11,15,17,22,13,16,6,0,36,26,50,4,11,33,48,10,24,13,12,7,5,18
78116,1223,1427,0,71,87,25,62,6,19,15,27,11,32,11,13,3,0,20,26,64,10,27,25,32,9,33,16,11,7,2,22
78117,1428,1429,1,77,67,24,47,10,22,19,22,2,29,15,16,5,6,20,22,60,8,23,15,19,12,23,11,16,4,1,22
78118,1450,1431,0,69,76,25,56,12,31,7,10,11,24,17,12,4,0,17,24,57,7,28,21,22,10,21,13,6,1,1,9
78119,1440,1255,1,81,70,25,58,10,30,21,27,5,27,16,5,8,1,18,23,51,6,15,18,24,4,31,8,13,2,0,20
78120,1442,1454,1,90,69,31,53,16,26,12,17,3,33,24,17,7,4,11,27,68,7,26,8,9,9,23,18,13,8,1,20
78121,1444,1178,1,87,79,30,66,11,33,16,24,9,25,19,9,4,4,19,26,63,10,35,17,20,13,26,8,19,4,1,20
78122,1338,1452,0,60,69,16,47,6,25,22,31,11,27,11,14,3,1,17,27,59,10,25,5,9,8,24,15,9,8,3,25
78123,1329,1455,0,66,78,21,52,6,21,18,21,7,19,11,15,6,3,28,20,45,12,26,26,32,10,26,11,19,5,0,21
78124,1460,1245,1,63,54,20,52,4,22,19,26,7,24,10,16,9,4,17,19,52,6,17,10,14,8,28,11,24,12,1,27
78125,1461,1334,1,86,72,32,62,12,27,10,13,3,36,19,13,9,3,19,25,60,6,15,16,25,7,28,7,14,6,3,18
78126,1160,1462,0,69,96,25,65,8,28,11,14,15,17,8,16,7,6,19,35,58,9,14,17,24,10,26,16,12,9,3,18
78127,1242,1113,0,85,95,32,67,14,38,7,9,10,26,19,16,6,5,16,33,65,14,28,15,20,8,25,17,10,9,3,13
78128,1150,1151,0,50,64,20,45,7,15,3,5,2,25,10,20,3,1,20,22,53,7,24,13,18,8,25,12,14,9,1,11
78129,1188,1375,1,76,75,24,59,10,24,18,25,11,25,16,10,3,5,24,24,60,7,21,20,25,13,28,9,14,6,4,20
78130,1193,1254,1,76,72,30,61,5,21,11,15,5,28,12,12,2,0,28,22,54,3,14,25,37,8,30,8,11,6,2,18
78131,1199,1408,1,72,53,26,58,7,21,13,24,10,34,11,13,9,5,14,21,59,7,22,4,8,8,30,12,19,4,0,20
78132,1449,1211,0,70,97,26,55,7,19,11,19,6,21,13,12,7,6,20,33,65,10,28,21,26,13,27,20,8,9,2,18
78133,1380,1234,0,60,91,21,70,3,21,15,20,16,29,4,11,4,2,22,28,63,13,32,22,28,10,36,22,7,6,8,15
78134,1235,1108,1,78,58,26,64,11,28,15,17,22,26,15,12,2,5,12,23,56,8,26,4,8,7,17,10,14,9,3,19
78135,1423,1261,0,84,97,29,68,12,33,14,18,10,19,12,13,7,0,20,36,61,8,19,17,20,9,31,16,16,2,2,16
78136,1184,1297,0,63,91,25,55,8,19,5,11,10,14,14,14,2,1,13,39,65,5,22,8,11,15,24,22,9,8,2,13
78137,1298,1162,1,73,68,28,55,4,14,13,16,11,25,14,16,5,3,12,24,53,12,25,8,12,7,19,16,15,6,9,20
78138,1443,1325,0,84,89,32,68,5,18,15,24,11,23,10,11,8,2,25,26,56,6,19,31,35,9,29,12,14,7,1,19
78139,1331,1283,1,73,66,26,49,9,20,12,23,6,20,18,7,3,2,14,26,57,7,24,7,10,12,23,14,10,3,3,18
78140,1237,1345,0,61,86,23,54,7,21,8,11,8,18,10,18,7,1,18,31,57,8,26,16,17,7,23,20,13,11,3,11
