,TeamID,OppID,W,TScore,OScore,TFGM,TFGA,TFGM3,TFGA3,TFTM,TFTA,TOR,TDR,TAst,TTO,TStl,TBlk,TPF,OFGM,OFGA,OFGM3,OFGA3,OFTM,OFTA,OOR,ODR,OAst,OTO,OStl,OBlk,OPF
557,1261,1276,1,77.0,75.0,28.0,58.0,8.0,23.0,13.0,20.0,9.0,24.0,14.0,12.0,8.0,3.0,17.0,26.0,57.0,9.0,23.0,10.0,15.5,8.0,24.0,14.0,9.0,6.0,3.0,16.0
558,1433,1266,0,78.0,82.5,28.0,59.0,8.0,23.0,12.0,18.0,10.0,26.0,15.0,14.0,6.0,3.0,17.0,28.0,59.0,11.0,27.0,13.0,16.0,9.0,23.0,14.0,12.0,6.0,3.0,19.0
559,1238,1268,0,60.0,71.0,22.0,58.5,8.0,22.0,10.5,15.0,12.0,21.0,11.0,11.0,7.0,2.5,20.0,24.0,53.0,8.0,19.0,14.0,20.0,9.0,25.0,14.0,13.0,5.0,4.0,17.0
560,1280,1453,1,73.0,72.5,25.5,56.0,6.0,21.0,13.0,16.5,10.0,24.0,13.0,13.5,7.0,5.0,17.5,25.5,61.5,9.0,25.5,13.5,19.0,10.0,26.0,13.0,14.0,6.0,3.0,19.0
561,1264,1282,0,66.0,69.0,23.0,53.0,8.0,19.0,13.0,19.0,10.0,23.0,14.0,16.0,5.0,3.0,20.0,22.0,55.0,9.0,27.0,14.0,20.0,7.0,23.0,10.0,13.0,6.0,2.0,22.0
562,1331,1285,0,70.5,78.0,26.0,61.5,6.5,20.0,10.0,15.0,13.0,22.5,13.5,12.0,5.0,3.0,18.0,27.0,60.0,5.0,16.0,16.0,24.0,12.0,26.0,13.0,12.0,7.0,3.0,22.0
563,1390,1314,0,75.0,83.0,26.0,57.0,6.0,19.0,16.0,23.0,11.0,27.0,13.0,14.0,5.0,3.0,18.0,30.0,65.0,8.0,23.0,13.0,19.0,15.0,27.0,18.0,13.0,6.0,4.0,15.0
564,1335,1296,1,74.0,69.5,27.0,58.0,8.0,24.0,12.0,17.0,8.0,27.0,14.0,11.0,6.0,3.0,17.0,26.0,57.5,5.0,16.0,12.5,18.0,9.0,25.0,8.0,11.0,6.0,1.0,19.0
565,1338,1336,0,61.0,74.0,22.0,51.5,8.0,25.0,10.5,15.0,6.0,24.0,13.0,14.0,5.0,3.0,17.0,27.5,59.0,7.0,19.0,11.5,18.0,10.0,26.0,13.5,11.5,7.0,5.0,18.0
566,1429,1340,0,71.0,83.5,24.0,56.0,9.0,25.0,13.0,18.0,8.0,25.0,13.0,14.0,4.0,2.0,17.0,30.0,68.0,8.5,25.0,15.5,21.5,14.0,22.5,14.0,13.0,8.0,3.0,22.0
567,1184,1341,0,70.0,73.0,25.0,55.0,8.0,21.0,15.0,19.0,9.0,23.0,12.0,13.0,6.0,3.0,17.0,26.0,61.0,7.0,22.0,16.0,22.0,11.0,23.0,12.0,14.0,8.0,3.0,21.0
568,1350,1412,1,73.5,75.0,26.0,58.5,7.0,20.5,11.0,17.0,7.0,23.0,16.0,11.5,8.0,2.5,16.0,30.0,58.0,7.0,20.0,12.0,16.0,9.0,27.0,17.0,13.0,4.0,4.0,15.0
569,1203,1351,0,67.0,82.0,25.0,56.0,5.0,17.0,12.0,16.0,10.0,24.0,13.0,13.0,6.0,4.0,14.0,29.0,61.0,8.0,20.0,17.0,29.0,13.0,26.0,14.0,13.0,7.0,3.0,19.0
570,1114,1360,0,63.5,68.5,23.5,53.0,6.0,18.0,11.0,18.5,10.0,22.5,12.0,15.5,4.0,2.5,20.0,22.0,50.5,8.5,23.5,14.0,20.0,7.0,25.5,14.0,13.0,5.0,3.0,21.0
571,1183,1361,0,66.0,77.0,23.0,55.0,7.0,20.0,12.0,18.0,11.0,23.0,12.0,14.0,5.0,4.0,17.0,28.0,61.0,8.0,22.0,13.0,20.0,11.0,27.0,14.0,12.0,6.0,3.0,17.0
572,1364,1337,1,76.5,70.0,27.0,60.0,8.5,21.0,13.0,19.0,9.5,26.0,15.0,10.0,4.0,3.0,17.0,25.0,58.0,6.0,16.0,13.0,20.0,9.0,24.0,14.0,12.0,5.0,2.0,19.0
573,1271,1382,0,60.5,75.0,21.0,57.0,5.0,22.0,11.0,15.0,10.0,22.0,11.0,12.5,4.0,1.5,16.0,26.0,60.0,7.0,19.5,17.5,23.0,10.0,26.0,14.0,11.0,6.0,3.0,19.0
574,1324,1393,0,81.0,70.0,27.0,58.0,8.0,24.0,16.0,21.0,10.0,27.0,16.0,13.0,6.0,5.0,15.0,23.0,53.0,6.0,18.0,17.0,22.0,11.0,24.0,11.0,13.0,7.0,5.0,16.0
575,1303,1395,0,74.0,84.0,29.0,61.0,8.0,22.0,13.0,15.0,9.0,24.0,14.0,12.0,5.0,2.0,17.0,30.0,58.5,8.0,20.0,14.5,20.5,11.0,26.0,19.0,12.0,6.0,3.0,18.0
576,1401,1329,1,73.0,78.0,28.0,59.5,6.0,20.0,13.5,20.0,12.0,28.5,15.5,13.0,6.0,6.0,16.0,27.0,62.0,9.0,24.0,12.0,17.0,12.0,24.0,12.0,13.0,6.0,3.0,19.0
577,1194,1406,0,63.5,74.0,24.0,61.0,6.0,17.5,12.5,16.0,12.0,25.5,11.0,12.0,5.0,4.0,18.0,26.0,59.0,6.0,17.0,14.0,21.5,12.0,25.0,12.0,13.0,6.0,4.0,20.0
578,1317,1410,0,68.5,73.0,25.5,59.5,7.0,21.0,11.5,18.5,11.0,26.0,12.5,13.5,4.0,2.5,17.5,25.0,61.0,5.5,18.0,20.0,26.5,11.0,23.5,15.0,13.5,8.0,3.0,22.0
579,1234,1418,0,81.0,81.0,28.0,60.0,8.0,20.0,14.0,21.0,12.0,27.0,17.0,13.0,6.0,4.0,17.0,29.0,59.0,8.0,25.0,17.0,23.0,11.0,26.0,17.0,13.0,7.0,4.0,18.0
580,1422,1174,1,72.0,68.0,26.0,58.0,9.0,27.0,11.0,14.0,12.0,26.0,14.0,13.0,7.0,4.0,19.0,25.0,56.0,6.0,17.0,13.0,19.0,8.0,26.0,12.0,11.0,5.0,2.0,17.0
581,1424,1349,1,85.0,67.0,30.0,60.0,6.0,17.0,19.0,26.0,12.0,28.0,16.0,15.0,5.0,4.0,18.0,24.0,58.0,8.0,25.0,13.0,19.0,11.0,26.0,11.0,13.0,5.0,2.0,16.0
582,1279,1428,0,75.5,76.0,26.0,62.0,8.0,25.0,15.0,21.0,12.5,25.0,15.5,11.0,6.0,4.0,19.0,25.0,56.0,9.0,24.0,14.0,18.5,8.0,25.0,14.5,12.0,5.5,3.0,18.0
583,1253,1452,0,74.0,78.5,25.0,58.0,5.0,17.0,16.0,22.0,11.0,24.0,12.0,15.0,6.0,3.0,18.0,27.5,64.0,9.0,25.0,15.0,19.0,14.0,24.0,15.0,11.0,8.0,5.0,21.0
584,1143,1455,0,66.0,81.0,22.0,59.0,4.0,16.0,13.0,20.0,13.0,23.0,10.0,15.0,6.0,5.0,21.0,28.0,60.0,9.0,23.0,16.0,21.0,11.0,27.5,17.0,11.0,4.0,3.5,17.0
585,1355,1461,0,83.5,78.0,29.0,61.0,10.0,27.0,16.5,20.0,8.5,29.5,13.0,10.5,5.0,2.0,16.0,26.5,59.0,9.0,27.0,18.0,25.0,7.0,27.5,15.0,14.0,7.0,4.0,19.0
586,1214,1462,0,79.0,86.0,27.5,63.0,6.0,19.0,15.0,21.0,11.0,27.0,15.5,13.0,5.0,3.0,20.5,28.0,58.0,8.0,21.0,18.0,23.0,10.0,29.0,16.0,12.0,5.0,3.0,17.0
587,1426,1104,0,78.0,73.5,26.0,60.0,9.0,24.0,15.0,21.0,11.0,27.0,16.0,14.0,7.0,4.0,18.0,25.5,55.5,6.0,21.0,15.0,23.0,9.0,26.0,12.5,13.5,7.0,6.0,19.0
588,1110,1306,1,65.0,64.0,22.5,54.0,8.0,23.0,11.0,16.0,8.0,20.5,12.0,13.0,7.0,3.0,18.5,22.0,56.0,8.0,25.0,12.0,17.0,10.0,27.0,11.0,11.0,3.0,1.0,19.0
589,1162,1119,0,77.5,76.0,27.0,62.5,10.0,26.5,11.0,13.5,10.0,25.0,13.5,12.0,6.5,3.0,18.5,27.0,61.0,9.0,26.0,10.0,14.0,10.0,26.0,17.0,13.0,5.0,2.0,20.0
590,1124,1166,1,70.0,83.0,26.0,59.0,5.0,17.0,15.0,19.0,12.0,26.0,13.0,14.0,6.0,4.0,19.0,31.0,61.0,11.0,28.0,12.0,15.0,7.0,30.0,17.0,11.0,6.0,2.0,15.0
591,1126,1212,1,79.5,70.0,27.0,63.0,7.0,23.0,17.0,24.5,14.0,30.0,13.0,16.0,6.0,3.0,23.0,24.5,59.0,5.0,14.5,16.5,23.5,12.0,27.0,10.5,15.5,7.5,3.0,21.5
592,1138,1412,1,83.0,75.0,31.0,65.0,10.0,26.0,13.0,19.0,12.0,27.0,16.0,12.0,6.0,5.0,22.0,30.0,58.0,7.0,20.0,12.0,16.0,9.0,27.0,17.0,13.0,4.0,4.0,15.0
593,1140,1310,1,74.5,85.0,25.0,54.0,6.0,18.0,14.5,21.0,6.0,25.0,15.0,11.5,7.0,3.0,16.0,28.0,63.5,8.0,23.0,18.0,26.0,12.0,26.5,12.0,11.0,5.0,4.5,17.5
594,1146,1354,1,80.0,69.5,26.5,62.0,7.5,22.5,17.0,23.5,9.5,26.0,16.0,14.0,6.0,4.5,19.5,25.5,60.5,6.5,19.0,15.0,22.0,11.0,23.0,10.0,13.5,5.0,2.0,19.0
595,1148,1164,1,67.5,59.5,25.0,54.0,6.0,19.0,12.5,17.5,10.0,26.0,13.0,14.5,5.0,3.0,17.0,20.0,57.0,8.0,26.0,12.0,15.5,9.0,24.5,11.0,14.0,5.0,2.0,20.5
596,1153,1350,1,76.0,73.5,26.0,58.0,7.0,20.0,14.5,20.0,13.0,25.0,15.5,11.0,7.0,5.0,15.5,26.0,58.5,7.0,20.5,11.0,17.0,7.0,23.0,16.0,11.5,8.0,2.5,16.0
597,1201,1191,0,77.5,65.0,27.5,56.0,7.0,17.0,13.5,21.5,8.5,25.0,12.0,12.5,6.0,3.0,20.0,22.0,51.5,5.0,14.0,13.0,17.5,7.0,25.0,12.0,14.0,6.5,2.5,18.0
598,1194,1296,1,63.5,69.5,24.0,61.0,6.0,17.5,12.5,16.0,12.0,25.5,11.0,12.0,5.0,4.0,18.0,26.0,57.5,5.0,16.0,12.5,18.0,9.0,25.0,8.0,11.0,6.0,1.0,19.0
599,1204,1282,1,74.0,69.0,25.0,61.0,8.0,22.0,15.0,24.0,12.0,24.0,9.0,11.0,6.0,3.0,19.0,22.0,55.0,9.0,27.0,14.0,20.0,7.0,23.0,10.0,13.0,6.0,2.0,22.0
600,1237,1287,1,67.0,70.0,24.0,57.0,7.0,20.5,13.0,19.0,11.0,22.0,12.0,14.5,7.0,3.0,18.5,24.0,57.0,7.0,21.0,14.0,20.0,11.0,22.0,11.0,17.0,6.0,3.0,20.0
601,1240,1151,1,71.0,66.0,26.5,58.0,5.5,17.0,11.5,18.0,11.0,25.5,14.0,12.5,6.0,5.0,17.5,23.0,53.0,7.0,22.0,13.0,20.0,9.0,23.0,12.0,14.0,5.0,2.0,14.0
602,1242,1411,1,79.5,78.0,29.5,60.5,9.5,25.5,10.0,14.5,10.0,25.5,16.0,11.0,6.0,4.0,15.5,25.5,59.0,7.0,21.0,15.5,22.0,10.0,27.0,12.0,12.5,5.5,4.0,17.0
603,1256,1206,1,70.0,73.0,24.0,57.0,8.0,23.0,13.0,19.0,10.0,24.0,14.0,12.0,6.0,3.0,16.0,25.0,58.0,7.0,22.0,14.0,18.0,9.0,26.0,12.0,13.0,6.0,2.0,17.0
604,1257,1356,1,76.0,69.0,27.0,61.0,8.0,21.0,14.0,19.0,10.0,26.0,13.0,12.0,7.0,5.0,17.0,25.0,55.5,7.0,18.0,13.0,18.0,8.0,23.5,14.0,12.5,8.0,3.0,17.0
605,1260,1290,1,70.0,63.0,25.0,52.0,7.5,17.5,12.0,16.5,6.0,25.0,15.0,12.0,6.5,3.0,14.0,23.0,62.5,5.0,18.0,12.0,18.0,13.0,23.0,11.0,13.5,5.5,1.0,19.5
606,1269,1441,1,72.0,65.5,27.0,59.0,9.0,23.0,10.0,13.0,9.0,25.0,15.0,12.0,5.0,3.0,18.0,23.0,56.0,6.0,20.0,12.5,17.5,11.0,22.0,12.0,15.0,8.0,2.5,17.0
607,1309,1272,0,65.5,70.0,23.5,53.5,4.0,13.0,14.0,20.0,11.0,21.5,13.0,16.0,7.0,3.0,19.0,23.5,53.5,5.5,18.0,16.0,22.0,11.0,23.0,13.0,14.0,6.0,4.0,16.0
608,1278,1105,1,75.0,60.0,26.0,61.0,6.5,19.0,14.0,20.0,12.0,26.0,14.0,12.0,6.0,4.0,15.5,21.0,55.0,6.0,19.0,10.0,18.0,10.0,22.0,11.0,16.0,4.0,1.0,17.0
609,1264,1283,0,66.0,70.0,23.0,53.0,8.0,19.0,13.0,19.0,10.0,23.0,14.0,16.0,5.0,3.0,20.0,25.5,58.5,7.0,21.0,11.0,15.5,11.0,27.5,13.0,11.0,4.5,3.0,18.0
610,1127,1286,0,67.0,74.0,24.0,56.0,8.0,20.0,10.0,17.0,9.0,25.0,11.0,11.0,5.0,4.0,17.0,25.0,59.0,8.0,22.0,16.5,23.5,10.0,24.0,12.0,12.0,5.0,2.0,18.0
611,1195,1292,0,80.0,72.0,29.0,61.0,6.0,19.0,14.0,20.0,9.0,28.0,15.0,15.0,6.0,3.0,18.0,26.0,58.5,7.0,19.5,13.0,17.5,10.5,26.0,13.5,12.0,5.5,2.0,20.0
612,1305,1172,1,80.5,74.5,27.5,59.0,9.0,24.0,16.0,21.0,9.5,26.5,16.0,10.0,6.5,4.0,17.0,26.5,55.5,9.5,26.5,10.5,13.5,6.5,26.0,16.5,9.5,4.5,2.0,14.0
613,1322,1419,1,62.0,65.5,23.0,56.0,4.0,15.0,11.0,18.0,11.0,23.0,7.0,18.0,6.0,4.0,19.0,24.0,58.0,8.5,25.0,8.5,13.0,8.0,26.0,12.0,12.5,6.0,1.0,17.0
614,1261,1323,0,77.0,73.0,28.0,58.0,8.0,23.0,13.0,20.0,9.0,24.0,14.0,12.0,8.0,3.0,17.0,25.0,58.0,8.0,24.0,13.0,18.0,10.0,25.0,14.0,10.0,6.0,3.0,13.0
615,1338,1329,0,61.0,78.0,22.0,51.5,8.0,25.0,10.5,15.0,6.0,24.0,13.0,14.0,5.0,3.0,17.0,27.0,62.0,9.0,24.0,12.0,17.0,12.0,24.0,12.0,13.0,6.0,3.0,19.0
616,1102,1334,0,64.0,69.0,23.0,56.0,7.0,22.0,12.0,18.0,10.0,23.0,14.0,12.0,6.0,3.0,18.0,24.0,55.0,5.0,14.0,15.0,22.0,10.0,23.0,11.0,11.0,6.0,3.0,18.0
617,1331,1337,0,70.5,70.0,26.0,61.5,6.5,20.0,10.0,15.0,13.0,22.5,13.5,12.0,5.0,3.0,18.0,25.0,58.0,6.0,16.0,13.0,20.0,9.0,24.0,14.0,12.0,5.0,2.0,19.0
618,1353,1136,1,65.0,71.0,24.0,62.0,4.0,14.0,12.0,18.0,14.0,25.0,10.0,11.0,7.0,4.0,17.0,25.0,60.0,8.0,26.0,11.0,16.0,10.0,21.0,13.0,13.0,6.0,1.0,19.0
619,1234,1355,0,81.0,83.5,28.0,60.0,8.0,20.0,14.0,21.0,12.0,27.0,17.0,13.0,6.0,4.0,17.0,29.0,61.0,10.0,27.0,16.5,20.0,8.5,29.5,13.0,10.5,5.0,2.0,16.0
620,1285,1364,0,78.0,76.5,27.0,60.0,5.0,16.0,16.0,24.0,12.0,26.0,13.0,12.0,7.0,3.0,22.0,27.0,60.0,8.5,21.0,13.0,19.0,9.5,26.0,15.0,10.0,4.0,3.0,17.0
621,1366,1106,1,86.5,68.0,29.5,74.0,12.0,41.5,16.0,21.0,12.0,24.5,15.0,14.0,8.0,2.5,18.5,23.0,59.0,6.0,21.0,14.0,22.0,13.0,23.0,10.0,14.0,5.0,4.0,20.0
622,1368,1245,1,70.5,70.0,25.0,56.5,7.0,20.0,13.5,20.0,10.0,23.0,14.5,14.0,6.0,2.5,17.0,24.0,58.0,8.0,23.0,13.0,18.0,10.0,24.0,11.0,13.0,5.0,3.0,18.0
623,1369,1169,1,77.0,65.5,25.0,55.0,10.0,24.0,15.0,20.0,8.0,24.0,14.0,12.0,6.0,1.0,18.0,25.0,54.0,6.0,17.0,11.5,15.0,8.0,22.5,12.0,12.0,4.5,2.5,16.5
624,1398,1145,1,64.5,75.5,22.0,52.0,7.5,21.0,15.0,20.0,8.0,23.5,10.0,15.0,7.0,2.0,19.0,27.5,59.0,9.0,26.0,12.0,16.5,10.0,23.5,17.0,13.0,6.5,2.5,19.0
625,1307,1399,0,79.0,69.0,28.0,60.0,11.0,28.0,15.0,19.0,9.0,23.0,15.0,12.0,7.0,3.0,20.0,24.0,58.0,7.0,20.0,14.0,21.0,10.0,26.0,12.0,15.0,6.0,4.0,20.0
626,1401,1336,1,73.0,74.0,28.0,59.5,6.0,20.0,13.5,20.0,12.0,28.5,15.5,13.0,6.0,6.0,16.0,27.5,59.0,7.0,19.0,11.5,18.0,10.0,26.0,13.5,11.5,7.0,5.0,18.0
627,1335,1406,0,74.0,74.0,27.0,58.0,8.0,24.0,12.0,17.0,8.0,27.0,14.0,11.0,6.0,3.0,17.0,26.0,59.0,6.0,17.0,14.0,21.5,12.0,25.0,12.0,13.0,6.0,4.0,20.0
628,1170,1413,0,66.5,70.5,24.5,57.0,6.0,18.0,10.0,16.0,8.5,24.0,12.5,12.0,5.0,3.5,18.0,25.0,54.0,6.0,17.0,15.5,21.0,8.5,24.0,13.0,13.0,7.0,2.0,19.5
629,1458,1417,0,65.0,82.5,24.0,54.0,7.0,20.0,13.0,18.0,9.0,21.0,13.0,10.0,5.0,3.0,16.0,28.0,61.0,10.0,25.0,14.5,21.0,10.0,28.0,15.0,12.0,6.0,4.0,17.5
630,1255,1422,0,61.0,72.0,21.5,53.0,6.0,20.0,13.0,18.0,8.0,24.0,9.0,15.5,6.5,3.0,17.0,26.0,58.0,9.0,27.0,11.0,14.0,12.0,26.0,14.0,13.0,7.0,4.0,19.0
631,1143,1433,0,66.0,78.0,22.0,59.0,4.0,16.0,13.0,20.0,13.0,23.0,10.0,15.0,6.0,5.0,21.0,28.0,59.0,8.0,23.0,12.0,18.0,10.0,26.0,15.0,14.0,6.0,3.0,17.0
632,1434,1359,1,70.5,74.0,23.5,55.0,7.0,19.0,13.0,19.5,8.0,24.0,11.0,15.0,7.0,3.0,22.0,26.5,58.5,8.5,25.5,13.0,17.0,7.5,22.0,15.0,13.5,7.0,2.0,16.0
633,1439,1223,1,80.0,73.0,29.0,57.0,8.0,22.0,13.0,19.0,7.0,26.0,15.5,11.5,6.0,2.0,16.0,26.0,63.5,7.0,22.0,14.0,22.5,13.5,24.0,12.0,14.0,6.0,3.0,20.0
634,1266,1455,0,82.5,81.0,28.0,59.0,11.0,27.0,13.0,16.0,9.0,23.0,14.0,12.0,6.0,3.0,19.0,28.0,60.0,9.0,23.0,16.0,21.0,11.0,27.5,17.0,11.0,4.0,3.5,17.0
635,1461,1418,1,78.0,81.0,26.5,59.0,9.0,27.0,18.0,25.0,7.0,27.5,15.0,14.0,7.0,4.0,19.0,29.0,59.0,8.0,25.0,17.0,23.0,11.0,26.0,17.0,13.0,7.0,4.0,18.0
636,1107,1171,1,73.0,69.0,26.0,57.0,6.0,16.0,15.0,19.0,11.0,25.0,12.0,12.0,4.0,2.0,16.0,24.5,53.5,7.0,19.0,12.5,17.0,7.0,22.0,13.0,13.0,5.5,3.0,16.0
637,1127,1169,1,67.0,65.5,24.0,56.0,8.0,20.0,10.0,17.0,9.0,25.0,11.0,11.0,5.0,4.0,17.0,25.0,54.0,6.0,17.0,11.5,15.0,8.0,22.5,12.0,12.0,4.5,2.5,16.5
638,1159,1130,0,72.0,79.0,25.0,57.0,9.0,26.0,12.0,16.0,9.0,24.0,12.0,11.0,6.0,3.0,16.0,26.5,60.5,9.0,23.0,13.5,19.0,10.0,26.0,14.5,13.0,5.0,3.0,16.5
639,1131,1263,1,69.5,66.0,25.0,57.0,7.0,18.5,10.5,18.5,9.0,23.0,13.0,14.0,7.0,3.0,16.5,23.0,58.5,6.0,21.5,12.0,17.0,9.0,24.5,11.5,16.0,6.0,3.0,19.5
640,1137,1123,1,81.0,75.0,27.5,58.0,8.0,22.5,16.5,23.0,10.0,27.0,15.0,12.0,5.0,4.0,19.0,27.0,58.0,7.0,22.0,13.0,19.0,9.0,28.0,15.0,13.0,5.0,3.0,19.0
641,1141,1358,1,75.0,71.0,25.0,60.5,9.0,28.0,16.0,19.5,10.5,25.0,12.5,12.0,6.0,3.0,16.5,25.0,58.0,7.0,21.0,15.0,20.0,12.0,24.0,13.0,13.0,5.0,1.0,20.0
642,1158,1142,0,76.0,63.0,25.0,56.0,7.0,19.0,16.0,21.0,8.0,23.0,11.0,10.0,6.0,4.0,16.0,22.0,57.0,9.0,25.0,12.0,16.0,9.0,24.0,11.0,12.0,5.0,4.0,18.0
643,1153,1461,1,76.0,78.0,26.0,58.0,7.0,20.0,14.5,20.0,13.0,25.0,15.5,11.0,7.0,5.0,15.5,26.5,59.0,9.0,27.0,18.0,25.0,7.0,27.5,15.0,14.0,7.0,4.0,19.0
644,1255,1174,0,61.0,68.0,21.5,53.0,6.0,20.0,13.0,18.0,8.0,24.0,9.0,15.5,6.5,3.0,17.0,25.0,56.0,6.0,17.0,13.0,19.0,8.0,26.0,12.0,11.0,5.0,2.0,17.0
645,1178,1387,1,76.0,67.5,26.5,62.5,9.0,25.5,15.0,20.0,10.5,23.0,12.0,13.0,6.0,2.0,20.0,21.0,53.0,5.0,18.0,17.0,25.0,12.0,22.5,10.5,12.5,6.0,4.0,19.0
646,1186,1184,1,74.5,70.0,27.0,57.0,9.0,24.0,12.5,17.5,7.0,25.0,11.5,11.0,4.5,3.0,19.0,25.0,55.0,8.0,21.0,15.0,19.0,9.0,23.0,12.0,13.0,6.0,3.0,17.0
647,1347,1189,0,67.0,73.5,24.0,55.0,7.0,21.5,11.5,17.0,11.0,23.0,12.0,12.0,6.0,3.0,15.5,26.0,59.0,11.0,30.0,9.5,14.0,7.0,26.0,16.0,11.0,4.0,2.0,16.0
648,1192,1221,1,75.0,66.0,27.0,59.0,7.0,21.0,13.0,19.0,10.0,22.0,13.0,14.0,6.0,3.0,18.0,23.0,50.0,6.0,21.0,10.0,14.0,6.0,22.0,13.0,13.0,5.0,4.0,17.0
649,1199,1244,1,81.0,71.0,27.0,61.0,7.0,23.0,16.0,22.0,10.0,26.0,14.0,13.0,7.0,5.0,19.0,27.0,57.5,5.0,14.0,13.5,19.5,9.0,21.0,15.0,14.0,7.0,2.5,18.0
650,1206,1201,0,73.0,77.5,25.0,58.0,7.0,22.0,14.0,18.0,9.0,26.0,12.0,13.0,6.0,2.0,17.0,27.5,56.0,7.0,17.0,13.5,21.5,8.5,25.0,12.0,12.5,6.0,3.0,20.0
651,1210,1410,1,64.5,73.0,23.0,56.5,5.0,14.0,14.0,19.0,10.5,23.0,13.0,13.0,6.0,6.0,17.0,25.0,61.0,5.5,18.0,20.0,26.5,11.0,23.5,15.0,13.5,8.0,3.0,22.0
652,1225,1365,1,75.0,63.0,27.0,56.0,10.0,21.0,13.0,17.0,9.0,27.0,15.0,12.0,4.0,2.0,18.0,22.0,53.0,8.0,21.0,12.0,17.0,7.0,19.0,13.0,11.0,6.0,2.0,16.0
653,1117,1231,0,74.0,71.0,27.0,60.0,7.0,21.5,12.5,17.5,11.0,22.0,10.5,13.5,6.0,3.0,19.0,27.0,55.0,6.0,19.0,13.0,22.0,11.0,24.0,14.0,12.0,6.0,4.0,18.0
654,1234,1412,1,81.0,75.0,28.0,60.0,8.0,20.0,14.0,21.0,12.0,27.0,17.0,13.0,6.0,4.0,17.0,30.0,58.0,7.0,20.0,12.0,16.0,9.0,27.0,17.0,13.0,4.0,4.0,15.0
655,1111,1241,0,76.0,72.0,26.0,58.0,8.0,26.0,14.0,21.0,11.0,25.0,12.0,14.0,5.0,3.0,19.0,26.0,60.0,8.0,22.0,15.0,21.0,10.0,24.0,12.0,11.0,7.0,3.0,20.0
656,1246,1236,1,74.5,82.0,26.0,58.0,5.0,15.0,18.0,24.0,12.0,27.0,13.5,12.5,6.0,4.5,18.5,28.0,63.0,10.5,27.5,14.0,19.5,9.0,25.0,14.0,11.0,8.0,3.0,16.0
657,1191,1256,0,65.0,70.0,22.0,51.5,5.0,14.0,13.0,17.5,7.0,25.0,12.0,14.0,6.5,2.5,18.0,24.0,57.0,8.0,23.0,13.0,19.0,10.0,24.0,14.0,12.0,6.0,3.0,16.0
658,1230,1258,0,68.0,72.5,22.0,53.5,5.0,18.0,15.0,22.0,8.5,25.0,10.5,15.0,5.5,5.0,19.0,26.0,59.0,6.0,19.0,12.0,17.0,10.5,19.0,14.5,12.0,7.0,2.0,19.0
659,1262,1254,1,75.0,75.0,26.0,57.0,7.0,21.0,16.0,23.0,9.0,21.0,15.0,13.0,7.0,3.0,18.0,26.0,58.0,8.0,22.0,15.0,21.0,10.0,27.0,12.0,14.0,6.0,3.0,19.0
660,1261,1266,0,77.0,82.5,28.0,58.0,8.0,23.0,13.0,20.0,9.0,24.0,14.0,12.0,8.0,3.0,17.0,28.0,59.0,11.0,27.0,13.0,16.0,9.0,23.0,14.0,12.0,6.0,3.0,19.0
661,1300,1267,0,72.0,83.0,26.0,57.0,5.0,17.0,12.0,19.0,11.0,25.0,14.0,13.0,5.0,3.0,19.0,28.0,63.0,10.0,28.0,14.0,18.0,7.0,27.0,17.0,13.0,7.0,6.0,17.0
662,1274,1247,1,77.0,72.0,27.0,59.0,7.0,21.0,10.0,15.0,10.0,25.0,14.0,12.0,7.0,4.0,16.0,26.0,60.0,8.0,21.0,14.0,18.0,9.0,25.5,12.5,12.0,6.0,3.0,17.0
663,1276,1433,1,75.0,78.0,26.0,57.0,9.0,23.0,10.0,15.5,8.0,24.0,14.0,9.0,6.0,3.0,16.0,28.0,59.0,8.0,23.0,12.0,18.0,10.0,26.0,15.0,14.0,6.0,3.0,17.0
664,1349,1279,0,67.0,75.5,24.0,58.0,8.0,25.0,13.0,19.0,11.0,26.0,11.0,13.0,5.0,2.0,16.0,26.0,62.0,8.0,25.0,15.0,21.0,12.5,25.0,15.5,11.0,6.0,4.0,19.0
665,1280,1372,1,73.0,80.0,25.5,56.0,6.0,21.0,13.0,16.5,10.0,24.0,13.0,13.5,7.0,5.0,17.5,28.0,57.0,7.0,18.0,16.0,21.0,11.0,22.5,14.0,14.5,10.0,2.5,22.0
666,1283,1194,1,70.0,63.5,25.5,58.5,7.0,21.0,11.0,15.5,11.0,27.5,13.0,11.0,4.5,3.0,18.0,24.0,61.0,6.0,17.5,12.5,16.0,12.0,25.5,11.0,12.0,5.0,4.0,18.0
667,1286,1369,1,74.0,77.0,25.0,59.0,8.0,22.0,16.5,23.5,10.0,24.0,12.0,12.0,5.0,2.0,18.0,25.0,55.0,10.0,24.0,15.0,20.0,8.0,24.0,14.0,12.0,6.0,1.0,18.0
668,1295,1197,1,72.0,66.0,25.0,54.0,8.0,25.0,12.0,16.0,7.0,26.0,13.0,12.0,4.0,2.0,17.0,24.0,57.0,6.0,17.0,11.0,17.0,10.0,22.0,10.0,13.0,6.0,3.0,19.0
669,1264,1296,0,66.0,69.5,23.0,53.0,8.0,19.0,13.0,19.0,10.0,23.0,14.0,16.0,5.0,3.0,20.0,26.0,57.5,5.0,16.0,12.5,18.0,9.0,25.0,8.0,11.0,6.0,1.0,19.0
