,TeamID,OppID,W,TScore,OScore,TFGM,TFGA,TFGM3,TFGA3,TFTM,TFTA,TOR,TDR,TAst,TTO,TStl,TBlk,TPF,OFGM,OFGA,OFGM3,OFGA3,OFTM,OFTA,OOR,ODR,OAst,OTO,OStl,OBlk,OPF,TgameScore,OgameScore,T_a_sun,T_a_ten,T_aac,T_acc,T_aec,T_big_east,T_big_sky,T_big_south,T_big_ten,T_big_twelve,T_big_west,T_caa,T_cusa,T_horizon,T_ivy,T_maac,T_mac,T_meac,T_mvc,T_mwc,T_nec,T_ovc,T_pac_twelve,T_patriot,T_sec,T_southern,T_southland,T_summit,T_sun_belt,T_swac,T_wac,T_wcc,O_a_sun,O_a_ten,O_aac,O_acc,O_aec,O_big_east,O_big_sky,O_big_south,O_big_ten,O_big_twelve,O_big_west,O_caa,O_cusa,O_horizon,O_ivy,O_maac,O_mac,O_meac,O_mvc,O_mwc,O_nec,O_ovc,O_pac_twelve,O_patriot,O_sec,O_southern,O_southland,O_summit,O_sun_belt,O_swac,O_wac,O_wcc
1691,1206,1336,0,71.84848484848484,74.61764705882355,25.484848484848484,59.06060606060606,6.96969696969697,21.363636363636363,13.909090909090908,18.75757575757576,9.969696969696967,26.78787878787879,11.454545454545455,12.87878787878788,6.0606060606060606,2.9090909090909087,16.393939393939394,27.205882352941174,59.08823529411765,7.411764705882352,19.323529411764707,12.794117647058822,18.38235294117647,10.823529411764708,24.85294117647059,13.676470588235292,12.088235294117649,7.411764705882352,5.176470588235294,17.61764705882353,54,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,1344,1392,1,73.70588235294117,67.87096774193549,25.64705882352941,58.08823529411765,6.382352941176472,19.147058823529417,16.029411764705884,22.794117647058826,10.705882352941176,25.205882352941174,13.764705882352944,12.470588235294118,6.852941176470589,3.7647058823529416,17.676470588235293,24.0,58.12903225806453,7.645161290322582,23.70967741935484,12.225806451612904,18.61290322580645,11.451612903225806,24.41935483870968,13.0,13.93548387096774,7.870967741935483,2.9354838709677415,20.258064516129032,62,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,1356,1249,1,69.96875,73.25,25.5,55.125,6.5,18.21875,12.46875,17.875,8.5,24.0,14.09375,12.6875,7.5625,3.4375,17.9375,25.42857142857143,60.10714285714285,7.607142857142858,22.035714285714285,14.785714285714285,22.035714285714285,12.357142857142858,23.892857142857146,12.821428571428573,12.75,7.7142857142857135,2.142857142857143,19.892857142857142,71,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1694,1373,1136,1,67.6875,69.96774193548387,23.5,55.9375,6.875,18.75,13.8125,20.375,11.0625,24.75,11.09375,15.09375,4.78125,3.25,20.03125,24.87096774193548,60.67741935483871,8.35483870967742,24.35483870967742,11.870967741935484,16.838709677419356,10.064516129032258,22.193548387096772,13.451612903225806,12.93548387096774,6.129032258064517,1.3870967741935485,19.387096774193548,87,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1695,1377,1363,1,79.63333333333334,64.72413793103448,28.3,60.4,6.866666666666666,19.066666666666666,16.166666666666668,21.4,10.233333333333333,26.53333333333333,12.933333333333335,11.366666666666667,6.8,1.6,17.9,23.13793103448276,53.51724137931034,5.827586206896553,16.103448275862068,12.620689655172415,18.344827586206893,9.103448275862071,26.17241379310345,12.241379310344827,16.379310344827587,4.310344827586206,2.2413793103448274,19.103448275862068,76,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1696,1385,1233,1,73.15625,79.84848484848484,26.1875,60.4375,7.125,21.375,13.65625,18.375,8.6875,24.65625,12.78125,11.90625,8.46875,5.1875,18.78125,28.24242424242424,61.12121212121213,9.666666666666666,24.90909090909091,13.696969696969695,18.545454545454547,8.515151515151516,25.303030303030305,15.93939393939394,11.666666666666664,6.787878787878787,3.060606060606061,17.303030303030305,69,59,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,1386,1263,1,74.09375,65.36666666666666,25.8125,61.03125,7.96875,23.65625,14.5,21.09375,9.03125,28.5,13.96875,9.96875,6.34375,2.84375,15.53125,23.43333333333333,58.23333333333333,6.7333333333333325,22.766666666666666,11.766666666666667,17.0,9.5,25.266666666666666,11.3,15.766666666666667,6.2333333333333325,2.966666666666667,19.7,72,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,1254,1389,0,76.6969696969697,65.15625,26.57575757575757,58.36363636363637,7.909090909090909,22.696969696969692,15.636363636363635,22.454545454545453,10.515151515151516,27.03030303030303,12.333333333333336,14.12121212121212,5.575757575757576,3.1515151515151514,19.63636363636364,23.15625,55.15625,7.90625,23.4375,10.9375,15.0625,9.125,23.71875,11.8125,13.0625,6.59375,3.1875,18.8125,56,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,1362,1390,0,68.375,75.87878787878788,24.34375,57.75,8.21875,24.59375,11.46875,16.75,10.21875,24.15625,13.09375,11.875,5.53125,3.25,19.5625,26.393939393939394,56.90909090909091,6.757575757575758,18.03030303030303,16.333333333333332,23.75757575757576,10.969696969696967,27.393939393939394,13.484848484848484,14.848484848484848,5.242424242424242,3.515151515151515,18.12121212121212,59,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1700,1151,1399,0,67.74193548387096,71.38709677419354,23.161290322580644,54.29032258064516,8.096774193548388,23.258064516129032,13.32258064516129,18.774193548387093,9.193548387096774,22.612903225806452,12.129032258064516,14.096774193548386,5.129032258064517,2.161290322580645,15.419354838709678,24.70967741935484,57.70967741935484,7.161290322580645,20.741935483870968,14.806451612903226,21.741935483870968,10.290322580645162,24.612903225806452,13.35483870967742,14.225806451612904,7.354838709677418,3.2258064516129035,19.93548387096774,76,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1701,1420,1297,1,72.48387096774194,76.65517241379311,25.612903225806452,58.451612903225815,9.838709677419354,25.774193548387093,11.419354838709678,17.580645161290324,9.709677419354838,24.35483870967742,14.870967741935484,11.67741935483871,7.387096774193548,2.548387096774193,16.516129032258064,27.689655172413797,58.206896551724135,7.9655172413793105,23.0,13.310344827586205,18.241379310344826,9.103448275862071,26.58620689655172,16.0,12.310344827586205,7.068965517241379,3.1724137931034484,18.344827586206893,76,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,1425,1364,1,77.05882352941177,75.23333333333333,28.029411764705888,59.82352941176471,8.117647058823529,21.676470588235293,12.882352941176471,17.852941176470583,10.088235294117649,24.44117647058824,15.676470588235292,10.558823529411764,6.382352941176472,4.176470588235294,15.941176470588234,27.0,58.56666666666667,8.1,21.133333333333333,13.133333333333333,18.733333333333334,9.933333333333334,25.8,14.8,10.133333333333333,4.766666666666667,3.6,16.933333333333334,98,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1703,1441,1421,1,66.86666666666666,73.2258064516129,23.466666666666665,57.66666666666666,7.1,21.53333333333333,12.833333333333336,18.33333333333333,10.9,22.4,12.833333333333336,15.333333333333336,7.666666666666668,2.833333333333333,18.03333333333333,26.193548387096772,55.25806451612904,7.903225806451613,20.225806451612907,12.93548387096774,17.483870967741936,7.645161290322582,25.0,14.903225806451614,13.516129032258064,7.03225806451613,3.129032258064516,18.548387096774192,76,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,1449,1258,1,74.28125,71.3,26.28125,57.75,6.65625,19.5,15.0625,21.40625,9.78125,23.3125,11.59375,13.375,7.96875,5.0625,18.75,25.63333333333333,58.43333333333333,6.5,18.733333333333334,13.533333333333333,18.933333333333334,12.066666666666665,19.966666666666665,13.9,13.0,7.066666666666666,2.3666666666666667,19.866666666666667,80,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1705,1459,1219,1,72.7,67.66666666666667,25.23333333333333,55.13333333333333,9.933333333333334,24.9,12.3,15.8,7.966666666666668,23.566666666666666,14.166666666666664,12.333333333333336,6.2666666666666675,2.6,17.5,24.444444444444446,55.22222222222222,5.5555555555555545,15.481481481481481,13.222222222222221,18.814814814814813,10.481481481481481,23.296296296296298,11.0,12.666666666666664,6.5555555555555545,2.5185185185185186,18.62962962962963,70,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,1295,1112,0,72.24137931034483,80.88235294117645,25.24137931034483,55.41379310344828,9.034482758620689,24.517241379310345,12.724137931034482,16.862068965517242,7.448275862068965,26.27586206896552,12.517241379310345,12.655172413793107,4.310344827586206,2.2758620689655173,17.793103448275858,28.823529411764714,57.029411764705884,6.911764705882352,18.352941176470583,16.323529411764707,21.47058823529412,10.029411764705884,26.617647058823533,15.235294117647056,12.294117647058822,4.970588235294118,4.5588235294117645,17.5,53,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1707,1150,1187,1,69.64285714285714,66.43333333333334,23.714285714285715,55.964285714285715,6.678571428571429,19.321428571428573,15.535714285714285,21.75,9.321428571428571,24.535714285714285,10.607142857142858,14.857142857142858,5.5,2.071428571428572,17.892857142857142,24.7,57.43333333333333,6.066666666666666,19.9,10.966666666666667,16.466666666666665,9.733333333333333,24.266666666666666,12.933333333333335,14.366666666666667,4.933333333333334,3.1,17.666666666666668,69,50,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,1426,1166,0,77.78787878787878,83.96774193548387,27.272727272727273,60.33333333333334,8.787878787878787,24.09090909090909,14.454545454545455,21.0,11.151515151515152,27.818181818181817,15.969696969696967,14.87878787878788,6.727272727272728,4.0606060606060606,18.363636363636363,30.548387096774192,61.58064516129032,10.35483870967742,27.516129032258068,12.516129032258064,16.70967741935484,7.193548387096773,28.70967741935484,17.838709677419356,11.35483870967742,5.483870967741934,2.4516129032258065,15.32258064516129,81,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,1180,1346,1,73.71875,71.63636363636364,26.5625,60.46875,6.78125,21.09375,13.8125,19.21875,11.25,25.0625,11.34375,12.28125,5.28125,4.15625,17.53125,23.84848484848485,56.48484848484848,9.181818181818182,27.060606060606066,14.757575757575758,20.90909090909091,10.0,24.60606060606061,12.242424242424242,13.515151515151516,5.5151515151515165,2.606060606060606,17.151515151515152,72,71,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,1184,1313,1,70.13793103448276,71.33333333333333,24.517241379310345,56.41379310344828,7.206896551724138,20.51724137931034,13.89655172413793,18.82758620689655,9.310344827586208,22.482758620689655,12.620689655172415,13.275862068965518,6.379310344827586,3.4482758620689653,17.586206896551722,25.6,59.63333333333333,7.7,20.8,12.433333333333335,18.666666666666668,11.8,25.566666666666666,13.466666666666667,15.166666666666664,6.033333333333332,3.2,21.433333333333334,83,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,1199,1149,1,81.7741935483871,68.75,29.258064516129032,61.70967741935484,8.0,22.774193548387093,15.258064516129034,22.29032258064516,11.709677419354836,26.322580645161292,15.258064516129034,13.0,6.709677419354839,5.161290322580644,18.29032258064516,24.535714285714285,56.89285714285714,6.642857142857142,20.392857142857142,13.035714285714285,17.785714285714285,10.678571428571429,22.607142857142854,11.142857142857142,13.214285714285715,6.642857142857142,3.321428571428572,16.75,69,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,1237,1211,0,67.32142857142857,84.5,23.857142857142854,57.10714285714285,7.142857142857142,20.107142857142858,12.464285714285715,18.785714285714285,11.642857142857142,21.642857142857146,12.428571428571427,14.071428571428573,6.75,3.2142857142857144,18.714285714285715,30.85294117647059,61.32352941176471,9.088235294117649,24.294117647058826,13.705882352941178,18.97058823529412,11.058823529411764,28.85294117647059,15.735294117647056,11.294117647058822,6.441176470588236,3.7058823529411766,17.058823529411768,71,101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1713,1290,1213,0,64.84375,73.21875,23.6875,61.84375,5.34375,17.75,12.125,17.96875,12.34375,23.21875,10.21875,13.1875,5.8125,1.75,20.5625,24.78125,58.71875,7.3125,22.9375,16.34375,23.25,12.09375,26.9375,15.40625,13.4375,6.25,3.8125,20.5,38,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1714,1225,1444,1,74.34482758620689,73.7,26.344827586206893,56.48275862068966,9.06896551724138,22.103448275862064,12.586206896551724,17.17241379310345,9.93103448275862,26.27586206896552,14.655172413793107,13.172413793103447,4.172413793103448,2.413793103448276,17.724137931034484,25.8,59.73333333333333,7.333333333333332,21.266666666666666,14.766666666666667,20.4,10.9,23.9,12.3,10.833333333333336,6.466666666666668,3.1,17.766666666666666,82,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,1464,1226,0,72.83333333333333,73.07142857142857,27.0,64.36666666666666,7.3,21.966666666666665,11.533333333333333,18.266666666666666,13.8,21.6,13.2,14.233333333333333,7.2666666666666675,3.733333333333333,21.133333333333333,25.892857142857146,54.714285714285715,8.392857142857142,21.321428571428573,12.892857142857142,18.892857142857142,6.321428571428571,24.642857142857146,11.785714285714285,13.0,5.678571428571429,2.321428571428572,17.678571428571427,62,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,1236,1231,1,79.39285714285714,71.90322580645163,27.5,62.10714285714285,10.285714285714286,27.92857142857143,14.107142857142858,19.821428571428573,9.642857142857142,24.714285714285715,13.964285714285715,11.714285714285715,7.75,3.3928571428571432,16.75,26.0,57.0,6.258064516129032,19.41935483870968,13.64516129032258,20.774193548387093,11.129032258064516,24.322580645161292,14.032258064516132,12.451612903225806,6.419354838709677,4.32258064516129,18.12903225806452,92,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,1224,1240,0,73.93548387096773,70.59375,25.548387096774192,60.645161290322584,8.129032258064516,23.322580645161292,14.709677419354836,20.93548387096774,11.193548387096774,23.677419354838708,12.096774193548386,13.129032258064516,5.161290322580644,2.548387096774193,20.580645161290324,26.46875,57.875,5.5625,17.375,12.09375,17.25,11.375,26.1875,15.125,12.875,5.96875,5.0,17.53125,60,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1718,1242,1303,1,81.5,74.9655172413793,30.117647058823533,60.529411764705884,10.147058823529411,25.205882352941174,11.117647058823529,15.882352941176471,9.558823529411764,25.64705882352941,17.0,11.676470588235292,6.617647058823528,4.176470588235294,15.294117647058822,27.48275862068965,61.41379310344828,8.068965517241379,22.517241379310345,11.93103448275862,16.75862068965517,8.931034482758621,23.86206896551724,12.689655172413795,13.275862068965518,5.275862068965517,2.689655172413793,16.379310344827587,109,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1719,1266,1296,1,81.1875,71.46666666666667,28.3125,59.78125,11.0625,26.65625,13.5,16.96875,9.0,23.21875,15.75,12.0625,6.15625,3.625,19.09375,26.13333333333333,58.0,5.166666666666667,15.866666666666667,14.033333333333333,19.166666666666668,9.833333333333334,24.3,8.866666666666667,11.766666666666667,6.333333333333332,1.6333333333333333,19.2,79,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,1277,1223,1,80.96969696969697,74.21428571428571,28.57575757575757,56.72727272727273,8.393939393939394,20.33333333333333,15.424242424242426,20.545454545454547,11.06060606060606,29.78787878787879,19.33333333333333,13.181818181818182,4.090909090909091,7.363636363636362,18.060606060606066,26.32142857142857,65.07142857142857,7.25,22.107142857142854,14.321428571428573,23.07142857142857,14.821428571428573,23.25,12.75,14.25,6.357142857142858,2.5357142857142856,20.25,107,62,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1721,1286,1176,1,74.23333333333333,71.25,24.73333333333333,59.73333333333333,7.666666666666668,22.7,17.1,23.266666666666666,11.1,24.43333333333333,11.933333333333335,12.366666666666667,5.4,2.033333333333333,20.1,25.75,55.78571428571429,6.9642857142857135,17.642857142857142,12.785714285714285,18.321428571428573,10.107142857142858,25.92857142857143,14.25,15.107142857142858,4.071428571428571,2.142857142857143,18.964285714285715,79,65,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1722,1110,1291,0,65.36666666666666,71.7,23.266666666666666,53.83333333333334,7.966666666666668,23.63333333333333,10.866666666666667,16.366666666666667,8.066666666666666,20.9,12.233333333333333,13.766666666666667,7.2333333333333325,3.2666666666666666,18.366666666666667,25.066666666666666,55.46666666666667,9.833333333333334,26.33333333333333,11.733333333333333,16.133333333333333,6.7,21.66666666666667,13.9,10.933333333333335,6.8,3.933333333333333,15.1,56,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1723,1245,1318,0,72.48484848484848,74.65625,25.424242424242426,59.90909090909091,7.424242424242424,22.90909090909091,14.212121212121213,19.424242424242426,11.333333333333336,24.15151515151515,11.545454545454545,13.212121212121213,5.909090909090909,3.5454545454545454,18.90909090909091,25.9375,53.59375,9.0625,24.3125,13.71875,18.8125,7.71875,24.71875,15.8125,13.625,6.53125,2.46875,17.625,69,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,1129,1374,0,77.46666666666667,69.48484848484848,27.36666666666667,59.16666666666666,9.4,24.8,13.333333333333336,18.066666666666666,9.866666666666667,28.4,13.133333333333333,13.4,5.533333333333332,2.1333333333333333,17.733333333333334,24.66666666666667,55.60606060606061,8.515151515151516,22.454545454545453,11.636363636363635,16.96969696969697,11.06060606060606,22.54545454545455,14.363636363636365,11.606060606060606,7.393939393939394,3.0,16.272727272727273,63,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,1378,1319,1,63.3125,65.03333333333333,22.09375,52.8125,6.46875,17.90625,12.65625,17.5,9.65625,23.625,11.84375,14.03125,5.09375,2.375,17.0625,21.63333333333333,54.33333333333334,5.566666666666666,18.233333333333334,16.2,23.13333333333333,9.866666666666667,23.3,9.533333333333333,15.6,5.533333333333332,3.2,19.9,70,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1726,1395,1411,1,83.0,77.6470588235294,30.0,60.15625,8.46875,21.15625,14.53125,20.53125,11.25,25.1875,18.78125,12.6875,6.59375,3.59375,16.90625,25.823529411764714,58.5,7.8235294117647065,21.529411764705888,18.176470588235293,25.294117647058826,10.294117647058824,25.882352941176467,12.264705882352944,12.617647058823529,5.588235294117646,3.941176470588236,17.735294117647058,91,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1727,1400,1398,1,71.72727272727273,65.64285714285714,25.78787878787879,58.87878787878788,7.090909090909091,22.484848484848484,13.06060606060606,19.545454545454547,10.575757575757576,25.21212121212121,11.575757575757574,11.848484848484848,6.212121212121213,4.96969696969697,16.12121212121212,21.892857142857146,51.82142857142857,7.2857142857142865,21.464285714285715,14.571428571428573,19.607142857142858,8.357142857142858,23.357142857142854,10.678571428571429,14.821428571428573,7.142857142857142,2.5357142857142856,18.892857142857142,47,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1728,1408,1311,1,73.19354838709677,79.35714285714286,25.806451612903228,57.387096774193544,7.483870967741934,21.387096774193548,14.096774193548386,19.774193548387093,9.548387096774192,24.903225806451612,15.580645161290322,13.193548387096774,5.0,4.064516129032258,18.032258064516128,27.75,60.75,7.5,21.535714285714285,16.357142857142858,22.642857142857146,11.107142857142858,25.57142857142857,13.535714285714285,15.464285714285715,8.964285714285714,3.678571428571429,22.67857142857143,76,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1729,1365,1434,0,63.96551724137931,69.36666666666666,22.448275862068964,53.862068965517246,7.448275862068965,22.03448275862069,11.620689655172415,16.275862068965516,8.0,20.48275862068965,12.551724137931034,11.172413793103447,5.482758620689656,2.2758620689655173,16.96551724137931,24.23333333333333,54.3,6.7,19.6,14.2,19.933333333333334,8.833333333333334,25.2,12.433333333333335,14.733333333333333,7.066666666666666,3.2,21.466666666666665,68,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
